#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_Facturacion
C_4365,1,1,360,112,360,31
C_4366,1,2,930,466,930,50
C_4367,4,5,1214,572,304,47
C_4368,1,1,375,166,375,44
C_4369,2,5,504,163,252,32
C_437,27,3,18956,2602,702,14
C_4370,2,5,6730,1900,3365,28
C_4371,6,5,25714,6731,4286,26
C_4372,6,5,22583,5856,3764,26
C_4373,1,2,765,300,765,39
C_4374,1,1,6300,789,6300,13
C_4375,3,5,2470,302,823,12
C_4376,1,3,780,239,780,31
C_4377,1,3,150,91,150,60
C_4378,2,5,882,540,441,61
C_4379,1,3,620,180,620,29
C_438,26,5,36140,5408,1390,15
C_4380,1,1,3020,1743,3020,58
C_4381,1,2,210,82,210,39
C_4382,5,5,15591,5299,3118,34
C_4383,2,1,6869,1737,3435,25
C_4384,2,5,21,10,11,46
C_4385,3,3,1075,418,358,39
C_4386,8,1,13914,950,1739,7
C_4387,1,1,17664,6805,17664,39
C_4388,1,1,500,169,500,34
C_4389,2,5,1013,574,507,57
C_439,24,1,27275,3031,1136,11
C_4390,1,3,4050,982,4050,24
C_4391,1,4,765,479,765,63
C_4392,1,2,12880,7847,12880,61
C_4393,1,2,1525,791,1525,52
C_4394,10,1,5480,941,548,17
C_4395,1,2,3384,1612,3384,48
C_4396,1,2,3384,1586,3384,47
C_4397,1,2,212,82,212,39
C_4398,7,3,2920,784,417,27
C_4399,1,1,282,115,282,41
C_44,11,4,3422,674,311,20
C_440,34,3,23168,3005,681,13
C_4400,1,2,430,220,430,51
C_4401,1,1,210,104,210,49
C_4402,2,5,4992,2118,2496,42
C_4403,6,1,3749,595,625,16
C_4404,1,1,133,45,133,34
C_4405,1,2,226,94,226,42
C_4406,7,1,3619,843,517,23
C_4407,3,5,5704,1821,1901,32
C_4408,3,5,30421,6480,10140,21
C_4409,1,3,2790,1664,2790,60
C_441,43,1,74488,5522,1732,7
C_4410,1,4,7436,3358,7436,45
C_4411,2,4,67356,38082,33678,57
C_4412,2,5,2160,934,1080,43
C_4413,13,1,4187,816,322,19
C_4414,1,1,1036,369,1036,36
C_4415,4,2,13723,2751,3431,20
C_4416,1,2,900,316,900,35
C_4417,1,2,4067,2126,4067,52
C_4418,7,3,2515,1124,359,45
C_4419,1,2,976,394,976,40
C_442,24,1,43793,5703,1825,13
C_4420,4,4,784,219,196,28
C_4421,2,1,48550,6475,24275,13
C_4422,1,1,2996,1670,2996,56
C_4423,6,1,7161,1902,1194,27
C_4424,4,1,2415,713,604,30
C_4425,4,4,485,172,121,35
C_4426,2,4,261,80,131,31
C_4427,9,1,6667,2414,741,36
C_4428,9,1,78831,11889,8759,15
C_4429,8,1,80131,12784,10016,16
C_443,31,1,17797,4545,574,26
C_4430,1,2,600,237,600,40
C_4431,8,4,1587,408,198,26
C_4432,1,3,288,116,288,40
C_4433,2,2,2656,920,1328,35
C_4434,1,3,300,195,300,65
C_4435,1,2,1800,766,1800,43
C_4436,1,3,864,349,864,40
C_4437,1,2,313,144,313,46
C_4438,2,5,7357,3310,3679,45
C_4439,1,3,209,84,209,40
C_444,33,3,10258,1307,311,13
C_4440,1,2,313,144,313,46
C_4441,14,1,8059,2348,576,29
C_4442,6,1,1693,463,282,27
C_4443,2,1,1979,645,990,33
C_4444,1,1,2650,769,2650,29
C_4445,3,5,1128,303,376,27
C_4446,3,1,1757,176,586,10
C_4447,2,5,1740,517,870,30
C_4448,1,2,870,419,870,48
C_4449,2,5,3133,446,1567,14
C_445,25,5,93380,9729,3735,10
C_4450,10,3,4490,982,449,22
C_4451,1,2,130,41,130,32
C_4452,3,1,3250,772,1083,24
C_4453,2,5,1004,303,502,30
C_4454,1,1,126,72,126,57
C_4455,19,2,10556,3925,556,37
C_4456,19,2,10556,3925,556,37
C_4457,2,1,3042,998,1521,33
C_4458,8,4,2051,337,256,16
C_4459,4,4,2207,530,552,24
C_446,28,4,65454,13603,2338,21
C_4460,5,2,13270,3614,2654,27
C_4461,3,1,7776,3373,2592,43
C_4462,2,5,298,126,149,42
C_4463,1,2,210,82,210,39
C_4464,1,2,330,128,330,39
C_4465,1,3,952,358,952,38
C_4466,1,2,1040,516,1040,50
C_4467,13,1,17713,2772,1363,16
C_4468,1,2,2358,1189,2358,50
C_4469,1,2,960,485,960,51
C_447,9,4,21418,4621,2380,22
C_4470,3,5,2797,1250,932,45
C_4471,19,3,41414,9321,2180,23
C_4472,2,1,3690,1420,1845,38
C_4473,3,5,8012,2253,2671,28
C_4474,1,4,2060,1605,2060,78
C_4475,5,5,3150,923,630,29
C_4476,5,1,3829,621,766,16
C_4477,12,1,15373,2026,1281,13
C_4478,3,3,14920,7006,4973,47
C_4479,1,1,50694,11656,50694,23
C_448,3,5,1622,60,541,4
C_4480,1,2,1584,726,1584,46
C_4481,5,1,20203,3621,4041,18
C_4482,2,3,6456,3569,3228,55
C_4483,20,3,25647,7266,1282,28
C_4484,1,2,522,216,522,41
C_4485,1,1,4998,1271,4998,25
C_4486,1,1,518,114,518,22
C_4487,3,5,2680,1178,893,44
C_4488,2,5,2925,631,1463,22
C_4489,8,3,3092,789,387,26
C_449,15,2,11555,2044,770,18
C_4490,1,1,2948,1413,2948,48
C_4491,1,1,550,51,550,9
C_4492,1,1,2015,637,2015,32
C_4493,9,1,15994,8426,1777,53
C_4494,12,1,41930,7261,3494,17
C_4495,1,3,2010,1263,2010,63
C_4496,1,3,2040,1312,2040,64
C_4497,1,2,1830,431,1830,24
C_4498,8,5,4508,1051,564,23
C_4499,1,4,250,148,250,59
C_45,16,1,130330,14918,8146,11
C_450,5,3,3752,313,750,8
C_4500,1,4,833,494,833,59
C_4501,2,5,2211,1089,1106,49
C_4502,1,2,2220,257,2220,12
C_4503,1,2,1560,588,1560,38
C_4504,1,4,4579,2715,4579,59
C_4505,9,1,4499,1119,500,25
C_4506,3,1,1493,412,498,28
C_4507,2,1,3732,716,1866,19
C_4508,27,1,12433,3127,460,25
C_4509,26,1,12151,3082,467,25
C_451,1,1,1598,293,1598,18
C_4510,1,4,2081,1234,2081,59
C_4511,1,1,1046,607,1046,58
C_4512,1,2,1296,577,1296,45
C_4513,4,3,1420,381,355,27
C_4514,5,1,9857,1276,1971,13
C_4515,1,1,3377,814,3377,24
C_4516,6,1,3560,833,593,23
C_4517,1,1,1979,631,1979,32
C_4518,1,3,1380,783,1380,57
C_4519,1,3,240,152,240,64
C_452,4,4,1058,123,265,12
C_4520,5,1,1940,147,388,8
C_4521,1,1,3900,261,3900,7
C_4522,5,4,1040,433,208,42
C_4523,2,5,3651,2063,1826,56
C_4524,2,5,473,285,237,60
C_4525,6,1,5758,1382,960,24
C_4526,5,1,7365,1268,1473,17
C_4527,4,5,8840,4084,2210,46
C_4528,11,4,19132,3920,1739,20
C_4529,1,2,81,25,81,31
C_453,29,3,36594,6689,1262,18
C_4530,2,5,2747,1070,1374,39
C_4531,1,1,240,114,240,48
C_4532,2,5,3619,1224,1810,34
C_4533,2,5,3816,2272,1908,60
C_4534,3,1,1060,64,353,6
C_4535,1,2,1375,698,1375,51
C_4536,10,1,9216,2191,922,24
C_4537,1,1,510,243,510,48
C_4538,1,3,2340,770,2340,33
C_4539,2,5,199,61,100,31
C_454,8,1,9409,492,1176,5
C_4540,1,1,485,279,485,58
C_4541,1,3,19981,8386,19981,42
C_4542,1,3,1980,1268,1980,64
C_4543,10,1,4273,1244,427,29
C_4544,1,1,2350,682,2350,29
C_4545,1,1,1600,581,1600,36
C_4546,3,5,3752,1762,1251,47
C_4547,1,4,583,346,583,59
C_4548,4,5,1788,789,447,44
C_4549,1,3,393,237,393,60
C_455,16,4,12504,3656,782,29
C_4550,1,3,250,151,250,60
C_4551,4,4,5764,1172,1441,20
C_4552,1,2,96,42,96,44
C_4553,1,3,240,154,240,64
C_4554,6,1,3561,970,594,27
C_4555,4,5,2267,807,567,36
C_4556,4,1,30640,5286,7660,17
C_4557,2,2,2368,898,1184,38
C_4558,10,3,31534,8830,3153,28
C_4559,8,1,56044,6158,7006,11
C_456,1,2,1457,471,1457,32
C_4560,1,3,420,221,420,53
C_4561,1,2,13000,5826,13000,45
C_4562,3,1,10619,1057,3540,10
C_4563,1,1,7210,1209,7210,17
C_4564,1,1,400,196,400,49
C_4565,2,5,10075,3894,5038,39
C_4566,2,5,10087,2341,5044,23
C_4567,2,5,5211,418,2606,8
C_4568,7,4,33349,12069,4764,36
C_4569,1,1,2250,1407,2250,63
C_457,7,3,13332,468,1905,4
C_4570,2,5,312,185,156,59
C_4571,1,1,200,60,200,30
C_4572,4,1,11629,1951,2907,17
C_4573,17,1,8952,1928,527,22
C_4574,3,3,768,88,256,12
C_4575,5,5,2917,226,583,8
C_4576,11,5,14063,2462,1278,18
C_4577,1,2,656,279,656,43
C_4578,2,5,641,166,321,26
C_4579,1,1,320,50,320,16
C_458,7,3,2301,414,329,18
C_4580,1,1,304,48,304,16
C_4581,1,2,11720,5252,11720,45
C_4582,3,4,27000,7182,9000,27
C_4583,9,2,4289,1764,477,41
C_4584,4,1,7124,1826,1781,26
C_4585,4,1,7124,1826,1781,26
C_4586,2,5,10410,4433,5205,43
C_4587,9,5,1740,426,193,25
C_4588,19,1,25218,3310,1327,13
C_4589,5,1,9644,1450,1929,15
C_459,9,1,8185,1244,909,15
C_4590,2,5,6568,2674,3284,41
C_4591,1,1,421,214,421,51
C_4592,7,1,17865,2140,2552,12
C_4593,3,5,1133,517,378,46
C_4594,1,2,3192,989,3192,31
C_4595,1,3,291,112,291,39
C_4596,1,3,1440,927,1440,64
C_4597,6,1,5116,1299,853,25
C_4598,1,3,1110,711,1110,64
C_4599,1,1,339,108,339,32
C_46,32,3,61659,8358,1927,14
C_460,22,3,224808,23763,10219,11
C_4600,3,5,2599,324,866,12
C_4601,2,1,4894,2530,2447,52
C_4602,4,1,1725,267,431,15
C_4603,5,1,1645,339,329,21
C_4604,1,1,2427,772,2427,32
C_4605,4,1,1633,373,408,23
C_4606,1,1,81,46,81,57
C_4607,2,5,2793,709,1397,25
C_4608,8,3,6577,1979,822,30
C_4609,8,5,23145,6592,2893,28
C_461,30,5,72044,7564,2401,10
C_4610,9,4,14638,2742,1626,19
C_4611,1,2,320,117,320,37
C_4612,8,1,28327,6918,3541,24
C_4613,1,2,420,130,420,31
C_4614,5,4,22100,10639,4420,48
C_4615,1,2,912,431,912,47
C_4616,1,1,375,5,375,1
C_4617,1,3,756,485,756,64
C_4618,1,2,132,53,132,40
C_4619,3,1,10522,3612,3507,34
C_462,3,5,221,53,74,24
C_4620,1,1,581,286,581,49
C_4621,8,1,1584,295,198,19
C_4622,1,1,105,33,105,32
C_4623,2,1,6402,664,3201,10
C_4624,6,1,15570,2422,2595,16
C_4625,1,1,1627,519,1627,32
C_4626,1,1,300,116,300,39
C_4627,2,5,3950,2244,1975,57
C_4628,2,5,3260,1756,1630,54
C_4629,4,2,3581,1019,895,28
C_463,14,2,8426,1405,602,17
C_4630,1,4,563,398,563,71
C_4631,3,5,671,260,224,39
C_4632,3,3,5024,2597,1675,52
C_4633,8,2,5477,978,685,18
C_4634,2,5,1216,688,608,57
C_4635,3,1,1992,243,664,12
C_4636,1,2,30780,9377,30780,30
C_4637,15,3,12683,3330,846,26
C_4638,1,1,2436,693,2436,28
C_4639,1,2,1145,575,1145,50
C_464,2,5,22920,1358,11460,6
C_4640,6,5,1344,324,224,24
C_4641,1,1,2490,1257,2490,50
C_4642,3,1,2954,287,985,10
C_4643,1,2,360,150,360,42
C_4644,1,3,300,193,300,64
C_4645,1,3,420,259,420,62
C_4646,1,2,1200,306,1200,25
C_4647,1,3,1110,725,1110,65
C_4648,10,1,52503,5596,5250,11
C_4649,1,2,3850,2122,3850,55
C_465,7,2,82756,8729,11822,11
C_4650,2,5,896,406,448,45
C_4651,3,2,2584,1301,861,50
C_4652,9,3,4049,890,450,22
C_4653,3,1,2592,998,864,38
C_4654,2,5,117,55,59,47
C_4655,10,3,9200,2484,920,27
C_4656,1,3,192,122,192,64
C_4657,2,5,5605,2217,2803,40
C_4658,1,4,4230,2948,4230,70
C_4659,1,3,1530,563,1530,37
C_466,3,1,22444,4542,7481,20
C_4660,1,2,7828,374,7828,5
C_4661,6,4,20185,6722,3364,33
C_4662,5,4,7034,2120,1407,30
C_4663,5,4,7034,2120,1407,30
C_4664,1,3,360,235,360,65
C_4665,1,2,350,138,350,39
C_4666,3,1,1260,629,420,50
C_4667,4,3,41896,13029,10474,31
C_4668,1,1,481,232,481,48
C_4669,4,4,4156,2510,1039,60
C_467,8,4,66668,7206,8334,11
C_4670,1,2,600,190,600,32
C_4671,1,1,330,168,330,51
C_4672,2,5,2325,266,1163,11
C_4673,1,3,540,346,540,64
C_4674,4,3,516,169,129,33
C_4675,1,3,180,115,180,64
C_4676,14,1,29176,3286,2084,11
C_4677,1,3,1120,662,1120,59
C_4678,3,4,12006,4484,4002,37
C_4679,4,4,2498,1597,625,64
C_468,19,4,9735,2608,512,27
C_4680,4,1,997,412,249,41
C_4681,2,5,8224,683,4112,8
C_4682,1,2,1018,225,1018,22
C_4683,1,2,13530,3939,13530,29
C_4684,1,2,2160,678,2160,31
C_4685,9,1,61654,7567,6850,12
C_4686,3,5,1388,244,463,18
C_4687,4,1,12603,2118,3151,17
C_4688,1,3,510,334,510,65
C_4689,1,1,305,147,305,48
C_469,28,4,19635,3575,701,18
C_4690,1,1,186,63,186,34
C_4691,2,5,343,205,172,60
C_4692,1,1,1020,493,1020,48
C_4693,1,1,1097,497,1097,45
C_4694,2,2,1380,431,690,31
C_4695,2,5,6900,2839,3450,41
C_4696,1,1,875,399,875,46
C_4697,2,4,6411,2236,3206,35
C_4698,1,2,245,110,245,45
C_4699,1,4,1056,529,1056,50
C_47,32,3,10842,3425,339,32
C_470,4,1,1347,150,337,11
C_4700,2,5,1484,472,742,32
C_4701,2,5,4814,1422,2407,30
C_4702,2,1,27080,6681,13540,25
C_4703,2,5,3706,774,1853,21
C_4704,1,3,1200,790,1200,66
C_4705,2,5,517,320,259,62
C_4706,3,5,6150,1215,2050,20
C_4707,1,2,53,15,53,28
C_4708,2,5,1612,923,806,57
C_4709,2,5,16404,5097,8202,31
C_471,30,2,51483,7964,1716,15
C_4710,3,1,4700,1920,1567,41
C_4711,1,1,4158,2022,4158,49
C_4712,5,4,7999,2694,1600,34
C_4713,2,5,1725,715,863,41
C_4714,13,2,17768,2556,1367,14
C_4715,2,5,2064,850,1032,41
C_4716,6,1,25126,2864,4188,11
C_4717,2,5,1572,165,786,10
C_4718,1,3,180,150,180,83
C_4719,3,3,808,254,269,31
C_472,33,3,101807,19747,3085,19
C_4720,1,1,150,76,150,51
C_4721,2,5,640,308,320,48
C_4722,12,5,10730,1786,894,17
C_4723,9,5,4160,631,462,15
C_4724,1,3,120,71,120,59
C_4725,1,1,1969,672,1969,34
C_4726,1,3,1482,948,1482,64
C_4727,5,2,715,265,143,37
C_4728,1,1,816,231,816,28
C_4729,2,5,235,60,118,25
C_473,10,3,9398,1986,940,21
C_4730,1,3,280,121,280,43
C_4731,2,1,6047,2771,3024,46
C_4732,2,3,1440,880,720,61
C_4733,2,5,1309,660,655,50
C_4734,2,5,3840,1724,1920,45
C_4735,1,2,248,144,248,58
C_4736,10,2,14438,1298,1444,9
C_4737,1,3,636,406,636,64
C_4738,1,3,665,37,665,6
C_4739,1,1,2520,1459,2520,58
C_474,27,3,25055,4334,928,17
C_4740,2,1,5641,2657,2821,47
C_4741,2,3,384,145,192,38
C_4742,5,4,9116,4039,1823,44
C_4743,1,3,420,275,420,65
C_4744,14,1,13658,2451,976,18
C_4745,1,1,1418,664,1418,47
C_4746,1,3,1865,976,1865,52
C_4747,2,5,254,112,127,44
C_4748,2,5,3280,1895,1640,58
C_4749,1,1,75,34,75,46
C_475,10,3,2966,403,297,14
C_4750,2,5,251,151,126,60
C_4751,1,1,450,229,450,51
C_4752,1,3,510,328,510,64
C_4753,2,5,1230,695,615,56
C_4754,1,1,192,102,192,53
C_4755,2,1,1697,798,849,47
C_4756,2,5,623,194,312,31
C_4757,2,5,6060,2384,3030,39
C_4758,2,3,682,138,341,20
C_4759,1,2,480,140,480,29
C_476,9,4,2091,312,232,15
C_4760,1,1,540,262,540,48
C_4761,1,1,1101,226,1101,21
C_4762,1,2,576,236,576,41
C_4763,1,4,2559,1723,2559,67
C_4764,1,3,660,425,660,64
C_4765,2,5,439,174,220,40
C_4766,3,5,1768,723,589,41
C_4767,1,1,569,275,569,48
C_4768,2,5,2460,974,1230,40
C_4769,3,1,6071,2204,2024,36
C_477,13,5,38935,6723,2995,17
C_4770,1,3,660,436,660,66
C_4771,1,3,1393,598,1393,43
C_4772,11,4,7483,2275,680,30
C_4773,1,1,2252,1095,2252,49
C_4774,1,1,1520,84,1520,6
C_4775,2,5,787,290,394,37
C_4776,2,3,7050,1875,3525,27
C_4777,4,5,1834,735,459,40
C_4778,4,5,1232,425,308,35
C_4779,2,5,1821,778,911,43
C_478,27,3,7199,1078,267,15
C_4780,1,1,2684,1277,2684,48
C_4781,10,3,2871,588,287,20
C_4782,2,5,992,267,496,27
C_4783,1,2,800,403,800,50
C_4784,5,5,1312,113,262,9
C_4785,1,1,27775,6919,27775,25
C_4786,1,2,79,17,79,21
C_4787,1,4,160,52,160,33
C_4789,2,1,2755,1227,1378,45
C_479,8,1,8816,1097,1102,12
C_4790,1,1,1500,320,1500,21
C_4791,2,5,8220,3500,4110,43
C_4792,11,4,379234,97402,34476,26
C_4793,22,5,65111,10085,2960,15
C_4794,1,3,994,637,994,64
C_4795,1,2,7320,1902,7320,26
C_4796,1,2,324,121,324,37
C_4797,6,4,37436,9493,6239,25
C_4798,19,1,63354,7600,3334,12
C_4799,2,1,1164,533,582,46
C_48,19,3,14433,2467,760,17
C_480,29,3,56029,8574,1932,15
C_4800,8,3,15149,3091,1894,20
C_4801,1,2,767,392,767,51
C_4802,2,5,5820,1361,2910,23
C_4803,5,2,8950,1758,1790,20
C_4804,3,3,813,151,271,19
C_4805,14,1,30148,2620,2153,9
C_4806,7,4,18631,5826,2662,31
C_4807,1,2,540,250,540,46
C_4808,5,1,6104,525,1221,9
C_4809,2,5,1200,308,600,26
C_481,6,3,1818,362,303,20
C_4810,1,3,518,332,518,64
C_4811,1,2,600,229,600,38
C_4812,1,2,960,308,960,32
C_4813,3,1,452,146,151,32
C_4814,3,4,1405,473,468,34
C_4815,1,2,720,364,720,51
C_4816,2,2,3020,954,1510,32
C_4817,1,1,62,22,62,35
C_4818,2,1,3335,1510,1668,45
C_4819,1,1,1755,857,1755,49
C_482,9,1,16224,1797,1803,11
C_4820,2,1,10653,1078,5327,10
C_4821,1,1,1400,391,1400,28
C_4822,1,2,2940,940,2940,32
C_4823,6,5,1575,385,263,24
C_4824,1,2,1453,385,1453,27
C_4825,5,1,56232,11119,11246,20
C_4826,7,1,47126,8401,6732,18
C_4827,14,1,4836,311,345,6
C_4828,2,4,1111,343,556,31
C_4829,1,1,375,90,375,24
C_483,4,1,7242,1199,1811,17
C_4830,1,1,4545,1152,4545,25
C_4831,1,4,4488,2089,4488,47
C_4832,3,1,13788,808,4596,6
C_4833,1,1,130,16,130,13
C_4834,1,1,675,330,675,49
C_4835,2,1,1424,669,712,47
C_4836,8,1,5807,1434,726,25
C_4837,2,5,3202,814,1601,25
C_4838,9,4,8555,2122,951,25
C_4839,2,5,951,495,476,52
C_484,10,3,13355,5268,1336,39
C_4840,8,5,13508,1586,1689,12
C_4841,2,5,1158,548,579,47
C_4842,1,1,1068,591,1068,55
C_4843,1,3,396,255,396,64
C_4844,1,1,571,280,571,49
C_4845,10,5,5525,1105,553,20
C_4846,1,1,275,124,275,45
C_4847,3,1,8650,2143,2883,25
C_4848,1,1,731,358,731,49
C_4849,1,2,50,19,50,38
C_485,9,4,177197,60918,19689,34
C_4850,1,3,1620,940,1620,58
C_4851,6,4,23113,5956,3852,26
C_4852,2,5,966,451,483,47
C_4853,2,5,984,484,492,49
C_4854,1,3,336,206,336,61
C_4855,1,2,600,210,600,35
C_4856,10,2,5683,2415,568,43
C_4857,1,1,350,180,350,51
C_4858,1,3,198,127,198,64
C_4859,1,2,1122,225,1122,20
C_486,24,4,51695,21362,2154,41
C_4860,1,2,11263,639,11263,6
C_4861,1,3,756,506,756,67
C_4862,1,4,104,75,104,72
C_4863,1,2,432,141,432,33
C_4864,2,5,6701,1777,3351,27
C_4865,6,4,1894,654,316,35
C_4866,5,3,2524,665,505,26
C_4867,1,1,2790,1639,2790,59
C_4868,2,2,320,106,160,33
C_4869,1,2,350,187,350,53
C_487,2,4,880,297,440,34
C_4870,2,5,3094,1795,1547,58
C_4871,1,1,2280,895,2280,39
C_4872,1,1,343,76,343,22
C_4873,1,3,2520,804,2520,32
C_4874,7,1,9701,2381,1386,25
C_4875,1,3,135,61,135,45
C_4876,2,2,516,166,258,32
C_4877,2,1,3218,686,1609,21
C_4878,1,2,1295,335,1295,26
C_4879,1,3,231,129,231,56
C_488,10,1,19203,4041,1920,21
C_4880,2,1,1323,186,662,14
C_4881,11,1,4221,571,384,14
C_4882,1,2,12950,3042,12950,23
C_4883,14,2,15309,1731,1094,11
C_4884,1,4,274,97,274,35
C_4885,2,5,2392,1223,1196,51
C_4886,10,5,9563,2491,956,26
C_4887,2,5,891,410,446,46
C_4888,4,2,2716,840,679,31
C_4889,1,1,10700,2892,10700,27
C_489,37,3,37678,8769,1018,23
C_4890,1,1,840,497,840,59
C_4891,12,3,13018,3089,1085,24
C_4892,2,1,3501,721,1751,21
C_4893,2,1,3218,697,1609,22
C_4894,1,4,280,98,280,35
C_4895,1,2,453,153,453,34
C_4896,1,2,900,303,900,34
C_4897,1,2,1500,768,1500,51
C_4898,6,5,26477,5140,4413,19
C_4899,1,1,2264,359,2264,16
C_49,33,5,113732,23460,3446,21
C_490,7,1,29974,16756,4282,56
C_4900,1,1,309,84,309,27
C_4901,1,4,10500,5388,10500,51
C_4902,1,2,840,274,840,33
C_4903,4,2,1858,614,465,33
C_4904,2,1,6416,1096,3208,17
C_4905,2,5,3197,1262,1599,39
C_4906,1,2,330,165,330,50
C_4907,1,4,2441,1758,2441,72
C_4908,1,4,520,115,520,22
C_4909,1,3,384,124,384,32
C_491,5,1,6478,4015,1296,62
C_4910,12,1,11932,3491,994,29
C_4911,1,2,900,306,900,34
C_4912,13,4,20811,5122,1601,25
C_4913,14,1,9999,1286,714,13
C_4914,7,5,2095,511,299,24
C_4915,2,5,1720,1027,860,60
C_4916,1,3,173,110,173,64
C_4917,2,5,770,421,385,55
C_4918,1,2,453,154,453,34
C_4919,1,3,2790,1800,2790,65
C_492,14,1,4248,1018,303,24
C_4920,1,1,4681,1189,4681,25
C_4921,2,1,2018,630,1009,31
C_4922,2,1,7204,1943,3602,27
C_4923,2,5,612,255,306,42
C_4924,1,2,31169,11786,31169,38
C_4925,4,1,11200,1512,2800,13
C_4926,2,1,2450,636,1225,26
C_4927,1,3,930,453,930,49
C_4928,1,3,420,234,420,56
C_4929,1,2,2300,1477,2300,64
C_493,42,4,210254,61832,5006,29
C_4930,9,5,24719,2065,2747,8
C_4931,5,3,7677,1330,1535,17
C_4932,2,1,1141,37,571,3
C_4933,1,1,504,244,504,48
C_4934,1,1,1508,213,1508,14
C_4935,2,5,1742,570,871,33
C_4936,1,4,85,40,85,47
C_4937,2,1,2010,696,1005,35
C_4938,2,5,2200,311,1100,14
C_4939,14,1,3167,963,226,30
C_494,27,1,112736,18709,4175,17
C_4940,8,4,2833,956,354,34
C_4941,1,3,384,248,384,65
C_4942,3,5,8028,2601,2676,32
C_4943,1,2,1500,677,1500,45
C_4944,2,5,1300,245,650,19
C_4945,3,1,866,320,289,37
C_4946,1,1,488,131,488,27
C_4947,1,2,1140,651,1140,57
C_4948,4,3,35817,9099,8954,25
C_4949,2,3,717,388,359,54
C_495,17,1,8766,1446,516,16
C_4950,5,5,7274,3154,1455,43
C_4951,14,3,43097,7935,3078,18
C_4952,1,1,15248,4144,15248,27
C_4953,1,1,3540,169,3540,5
C_4954,18,1,7406,1570,411,21
C_4955,1,2,720,250,720,35
C_4956,2,5,1272,286,636,22
C_4957,3,1,1520,446,507,29
C_4958,2,1,1461,489,731,33
C_4959,4,5,1629,553,407,34
C_496,32,4,50643,15778,1583,31
C_4960,2,3,6086,1221,3043,20
C_4961,16,1,2482,525,155,21
C_4962,1,1,3050,826,3050,27
C_4963,1,1,1802,663,1802,37
C_4964,17,1,2798,887,165,32
C_4965,16,1,1768,437,111,25
C_4966,4,3,4188,1079,1047,26
C_4967,2,5,2148,827,1074,39
C_4968,11,5,9393,4015,854,43
C_4969,2,1,4953,595,2477,12
C_497,19,1,8297,1413,437,17
C_4970,1,1,44625,3572,44625,8
C_4971,8,3,9244,1267,1156,14
C_4972,3,5,4704,869,1568,18
C_4973,1,1,22910,3111,22910,14
C_4974,3,5,1445,378,482,26
C_4975,2,1,335,44,168,13
C_4976,1,3,270,123,270,46
C_4977,1,4,100,54,100,54
C_4978,1,2,970,90,970,9
C_4979,2,5,4088,598,2044,15
C_498,2,1,3674,496,1837,13
C_4980,1,2,2063,248,2063,12
C_4981,5,1,3717,562,743,15
C_4982,1,2,240,76,240,32
C_4983,1,2,1200,459,1200,38
C_4984,3,5,273,62,91,23
C_4985,3,5,273,62,91,23
C_4986,1,2,53,31,53,59
C_4987,1,1,525,109,525,21
C_4988,5,1,5017,1311,1003,26
C_4989,6,5,3305,818,551,25
C_499,15,1,24778,4949,1652,20
C_4990,3,1,3340,1594,1113,48
C_4991,4,4,529,187,132,35
C_4992,1,2,1440,652,1440,45
C_4993,2,5,3018,1004,1509,33
C_4994,1,4,110,54,110,49
C_4995,1,3,960,311,960,32
C_4996,1,1,186,48,186,26
C_4997,6,2,25159,2297,4193,9
C_4998,7,1,54576,3722,7797,7
C_4999,1,3,960,311,960,32
C_5,4,4,3523,716,881,20
C_50,25,1,31592,4744,1264,15
C_500,14,5,15244,3437,1089,23
C_5000,2,3,665,223,333,34
C_5001,1,3,360,234,360,65
C_5002,2,5,900,668,450,74
C_5003,1,1,49,8,49,16
C_5004,14,1,18743,3217,1339,17
C_5005,1,1,300,181,300,60
C_5006,8,1,32902,6496,4113,20
C_5007,2,5,2552,802,1276,31
C_5008,2,4,1380,446,690,32
C_5009,2,1,859,222,430,26
C_501,2,1,683,118,342,17
C_5010,4,5,2245,696,561,31
C_5011,1,1,315,113,315,36
C_5012,1,2,2404,1091,2404,45
C_5013,14,1,11759,1506,840,13
C_5014,4,1,32756,2520,8189,8
C_5015,2,5,1316,515,658,39
C_5016,10,3,3662,753,366,21
C_5017,1,3,450,267,450,59
C_5018,15,1,9116,1245,608,14
C_5019,1,3,315,144,315,46
C_502,4,1,2165,424,541,20
C_5020,1,2,1500,963,1500,64
C_5021,4,1,15777,3988,3944,25
C_5022,2,5,1050,402,525,38
C_5023,2,5,1110,550,555,50
C_5024,1,3,292,179,292,61
C_5025,1,3,542,332,542,61
C_5026,6,1,3666,701,611,19
C_5027,2,1,8880,482,4440,5
C_5028,2,5,4735,866,2368,18
C_5029,1,1,1800,957,1800,53
C_5030,9,1,73448,4611,8161,6
C_5031,1,1,1323,326,1323,25
C_5032,3,1,4375,668,1458,15
C_5033,8,3,3809,962,476,25
C_5034,1,1,380,165,380,43
C_5035,11,1,24746,5311,2250,21
C_5036,8,1,12307,2464,1538,20
C_5037,1,3,72,35,72,48
C_5038,1,3,1260,822,1260,65
C_5039,2,4,1166,284,583,24
C_504,18,2,27474,4821,1526,18
C_5040,5,3,3328,915,666,27
C_5041,1,1,290,171,290,59
C_5042,3,3,1575,437,525,28
C_5043,1,1,21347,5813,21347,27
C_5044,2,5,3129,1598,1565,51
C_5045,5,1,13088,2611,2618,20
