#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_2857,22,2,9102,2849,414,130,31
C_2858,17,2,54065,8041,3180,473,15
C_2859,4,2,6306,2927,1577,732,46
C_286,15,3,121310,20735,8087,1382,17
C_2860,9,2,2918,456,324,51,16
C_2861,5,2,32716,3573,6543,715,11
C_2862,1,2,70,50,70,50,71
C_2863,3,3,920,142,307,47,15
C_2864,1,4,775,71,775,71,9
C_2865,1,2,1110,81,1110,81,7
C_2866,2,5,594,92,297,46,15
C_2867,5,2,5310,1211,1062,242,23
C_2868,13,2,42411,33485,3262,2576,79
C_2869,16,2,36836,5908,2302,369,16
C_287,35,2,77005,15183,2200,434,20
C_2870,14,2,18226,2622,1302,187,14
C_2871,1,2,5810,767,5810,767,13
C_2872,1,2,4150,548,4150,548,13
C_2873,7,2,10852,1786,1550,255,16
C_2874,2,3,4563,693,2282,347,15
C_2875,1,3,953,99,953,99,10
C_2876,1,3,236,155,236,155,65
C_2877,3,2,289,63,96,21,22
C_2878,1,2,2334,321,2334,321,14
C_2879,9,2,4614,636,513,71,14
C_288,6,3,12938,3680,2156,613,28
C_2880,14,5,13212,3643,944,260,28
C_2881,1,2,1440,45,1440,45,3
C_2882,3,3,504,58,168,19,12
C_2883,8,5,3726,761,466,95,20
C_2884,12,2,18231,11020,1519,918,60
C_2885,5,3,1058,158,212,32,15
C_2886,2,5,807,393,404,197,49
C_2887,6,2,3441,1145,574,191,33
C_2888,2,5,25350,61,12675,31,0
C_2889,16,2,2979,825,186,52,28
C_289,25,2,98535,59552,3941,2382,60
C_2890,4,2,1225,163,306,41,13
C_2891,3,2,21127,1710,7042,570,8
C_2892,16,2,12758,2724,797,170,21
C_2893,2,3,1076,179,538,90,17
C_2894,2,3,1073,257,537,129,24
C_2895,1,2,268,46,268,46,17
C_2896,3,2,7775,3301,2592,1100,42
C_2897,4,2,2840,769,710,192,27
C_2898,5,3,20055,3263,4011,653,16
C_2899,7,5,25594,7016,3656,1002,27
C_29,32,2,93004,12559,2906,392,14
C_290,1,2,31680,654,31680,654,2
C_2900,1,3,630,104,630,104,16
C_2901,3,2,5899,2374,1966,791,40
C_2902,14,2,20451,3660,1461,261,18
C_2903,2,2,2150,136,1075,68,6
C_2904,6,1,16407,3085,2735,514,19
C_2905,7,3,2796,972,399,139,35
C_2906,3,2,2260,993,753,331,44
C_2907,3,2,2600,415,867,138,16
C_2908,3,2,964,73,321,24,8
C_2909,7,2,8835,1366,1262,195,15
C_291,10,2,31726,5698,3173,570,18
C_2910,12,2,5392,849,449,71,16
C_2911,3,3,426,91,142,30,21
C_2912,5,3,751,254,150,51,34
C_2913,1,2,70,27,70,27,39
C_2914,3,1,10240,797,3413,266,8
C_2915,1,4,78,19,78,19,24
C_2916,3,3,352,117,117,39,33
C_2917,7,2,3049,1028,436,147,34
C_2918,3,2,11581,1600,3860,533,14
C_2919,2,2,3040,181,1520,91,6
C_292,41,2,36924,6768,901,165,18
C_2920,1,2,426,170,426,170,40
C_2921,1,2,60,17,60,17,28
C_2922,2,2,618,87,309,44,14
C_2923,4,5,7457,2553,1864,638,34
C_2924,1,3,84,18,84,18,22
C_2925,4,5,4084,838,1021,210,21
C_2926,1,2,370,30,370,30,8
C_2927,1,2,7329,519,7329,519,7
C_2928,1,2,696,324,696,324,47
C_2929,9,3,12751,1709,1417,190,13
C_293,8,3,11261,1808,1408,226,16
C_2930,1,3,920,242,920,242,26
C_2931,3,2,1993,437,664,146,22
C_2932,23,3,28236,6018,1228,262,21
C_2933,2,5,3957,395,1979,198,10
C_2934,6,3,9384,2028,1564,338,22
C_2935,1,2,165,30,165,30,18
C_2936,2,5,625,136,313,68,22
C_2937,2,5,333,181,167,91,54
C_2938,11,2,33979,6178,3089,562,18
C_2939,1,2,4716,702,4716,702,15
C_294,39,2,22015,4244,564,109,19
C_2940,4,3,1033,541,258,135,52
C_2941,14,2,58027,11144,4145,796,19
C_2942,13,2,9149,2346,704,180,26
C_2943,1,3,340,25,340,25,7
C_2944,3,5,10232,3157,3411,1052,31
C_2945,1,1,258156,47559,258156,47559,18
C_2946,5,2,22340,3541,4468,708,16
C_2947,1,1,986,88,986,88,9
C_2948,3,2,1200,146,400,49,12
C_2949,3,2,470,220,157,73,47
C_295,15,2,48644,4185,3243,279,9
C_2950,4,5,1244,187,311,47,15
C_2951,15,2,3624,845,242,56,23
C_2952,3,2,605,254,202,85,42
C_2953,1,4,375,186,375,186,50
C_2954,2,3,763,139,382,70,18
C_2955,1,2,2090,661,2090,661,32
C_2956,8,2,2480,724,310,91,29
C_2957,8,2,1165,339,146,42,29
C_2958,11,2,10706,2292,973,208,21
C_2959,12,5,33604,11311,2800,943,34
C_296,10,2,5454,1541,545,154,28
C_2960,1,3,76,16,76,16,21
C_2961,26,3,98694,13825,3796,532,14
C_2962,2,3,557,317,279,159,57
C_2963,13,2,3495,784,269,60,22
C_2964,8,2,2905,371,363,46,13
C_2965,8,2,2882,360,360,45,13
C_2966,1,2,390,4,390,4,1
C_2967,15,3,2928,524,195,35,18
C_2968,3,3,1131,237,377,79,21
C_2969,4,3,2456,524,614,131,21
C_297,9,2,2117,503,235,56,24
C_2970,2,2,3725,503,1863,252,13
C_2971,7,2,59754,8936,8536,1277,15
C_2972,2,2,34963,3350,17482,1675,10
C_2973,5,2,41708,9245,8342,1849,22
C_2974,15,3,18289,2846,1219,190,16
C_2975,6,2,3973,594,662,99,15
C_2976,4,5,925,211,231,53,23
C_2977,9,2,6112,1371,679,152,22
C_2978,14,2,36040,10716,2574,765,30
C_2979,2,5,233,43,117,22,18
C_298,14,2,21290,7501,1521,536,35
C_2980,1,2,414,1,414,1,0
C_2981,7,2,6865,1788,981,255,26
C_2982,10,2,12082,2050,1208,205,17
C_2983,1,3,205,74,205,74,36
C_2984,2,2,2463,392,1232,196,16
C_2985,2,5,485,80,243,40,17
C_2986,5,3,2294,952,459,190,42
C_2987,3,2,527,32,176,11,6
C_2988,1,3,1568,551,1568,551,35
C_2989,4,3,1542,187,386,47,12
C_299,7,2,17779,1956,2540,279,11
C_2990,6,3,2214,809,369,135,37
C_2991,7,2,99474,7361,14211,1052,7
C_2992,1,2,201,16,201,16,8
C_2993,1,2,2480,282,2480,282,11
C_2994,6,3,523,132,87,22,25
C_2995,5,2,1608,142,322,28,9
C_2996,3,2,12296,1107,4099,369,9
C_2997,5,2,2640,217,528,43,8
C_2998,1,3,96,44,96,44,46
C_2999,1,3,80,23,80,23,29
C_3,8,3,4352,909,544,114,21
C_30,1,2,218,19,218,19,9
C_300,9,5,2130,201,237,22,9
C_3000,9,3,6596,974,733,108,15
C_3001,1,2,60,39,60,39,65
C_3002,2,5,2944,448,1472,224,15
C_3003,1,3,270,170,270,170,63
C_3004,10,2,3899,724,390,72,19
C_3005,2,2,1434,658,717,329,46
C_3006,3,2,273,55,91,18,20
C_3007,1,2,759,146,759,146,19
C_3008,2,5,1042,336,521,168,32
C_3009,1,3,834,218,834,218,26
C_301,22,2,129500,11122,5886,506,9
C_3010,10,2,27559,5770,2756,577,21
C_3011,15,2,9484,2477,632,165,26
C_3012,1,3,226,103,226,103,46
C_3013,23,2,70747,13391,3076,582,19
C_3014,29,2,46001,9222,1586,318,20
C_3015,5,2,9222,1140,1844,228,12
C_3016,8,2,38275,4471,4784,559,12
C_3017,2,2,11454,2696,5727,1348,24
C_3018,4,5,835,254,209,64,30
C_3019,9,2,12349,3740,1372,416,30
C_302,17,5,21387,3381,1258,199,16
C_3020,5,2,37567,5544,7513,1109,15
C_3021,1,3,2010,878,2010,878,44
C_3022,6,5,3413,982,569,164,29
C_3023,1,4,1716,718,1716,718,42
C_3024,7,3,3098,497,443,71,16
C_3025,13,2,4357,1037,335,80,24
C_3026,8,2,4650,620,581,78,13
C_3027,20,2,10557,1978,528,99,19
C_3028,10,2,9267,2022,927,202,22
C_3029,4,3,3148,1034,787,259,33
C_303,2,2,13371,6964,6686,3482,52
C_3030,5,2,7250,1188,1450,238,16
C_3031,2,2,3506,1406,1753,703,40
C_3032,6,2,52110,3290,8685,548,6
C_3033,5,2,9835,1134,1967,227,12
C_3034,7,2,6300,712,900,102,11
C_3035,6,2,4805,550,801,92,11
C_3036,5,2,400,40,80,8,10
C_3037,5,2,5401,588,1080,118,11
C_3038,6,2,2409,205,402,34,8
C_3039,5,2,3945,464,789,93,12
C_304,24,2,63155,7324,2631,305,12
C_3040,6,2,1996,292,333,49,15
C_3041,6,2,3881,444,647,74,11
C_3042,2,5,14880,836,7440,418,6
C_3043,1,4,225,157,225,157,70
C_3044,1,2,2397,130,2397,130,5
C_3045,2,5,1755,99,878,50,6
C_3046,4,2,17375,3295,4344,824,19
C_3047,1,2,612,33,612,33,5
C_3048,11,2,15245,3958,1386,360,26
C_3049,5,2,4394,490,879,98,11
C_305,24,2,34342,8248,1431,344,24
C_3050,1,2,100,44,100,44,44
C_3051,14,2,78023,12404,5573,886,16
C_3052,6,2,4734,534,789,89,11
C_3053,5,2,1971,187,394,37,9
C_3054,5,2,5158,487,1032,97,9
C_3055,7,2,6320,636,903,91,10
C_3056,1,3,330,127,330,127,39
C_3057,1,3,138,80,138,80,58
C_3058,5,2,1360,148,272,30,11
C_3059,3,2,1027,77,342,26,8
C_306,3,2,1222,67,407,22,5
C_3060,5,2,298,33,60,7,11
C_3061,2,2,17110,1177,8555,589,7
C_3062,1,3,594,104,594,104,18
C_3063,7,2,13229,1361,1890,194,10
C_3064,6,2,4805,550,801,92,11
C_3065,4,2,479,70,120,18,15
C_3066,4,2,479,70,120,18,15
C_3067,4,2,479,70,120,18,15
C_3068,1,3,300,84,300,84,28
C_3069,1,2,1890,149,1890,149,8
C_307,7,5,6890,2723,984,389,40
C_3070,9,2,3096,646,344,72,21
C_3071,7,2,1412,859,202,123,61
C_3072,4,5,13177,1183,3294,296,9
C_3073,4,2,8021,1788,2005,447,22
C_3074,2,2,131,24,66,12,19
C_3075,15,3,12196,4030,813,269,33
C_3076,5,5,83081,22279,16616,4456,27
C_3077,16,2,31896,7170,1994,448,22
C_3078,6,3,3058,1331,510,222,44
C_3079,1,3,1080,239,1080,239,22
C_308,1,2,300,185,300,185,62
C_3080,14,2,78008,15717,5572,1123,20
C_3081,6,2,7264,715,1211,119,10
C_3082,1,3,225,169,225,169,75
C_3083,1,2,237,32,237,32,13
C_3084,1,2,136,24,136,24,18
C_3085,14,2,8171,1217,584,87,15
C_3086,1,3,300,235,300,235,78
C_3087,3,2,6814,1074,2271,358,16
C_3088,1,2,8024,328,8024,328,4
C_3089,2,2,143,16,72,8,11
C_309,21,3,33853,5508,1612,262,16
C_3090,2,3,7300,1748,3650,874,24
C_3091,9,2,3841,1326,427,147,35
C_3092,1,2,2960,1955,2960,1955,66
C_3093,4,3,1186,255,297,64,22
C_3094,19,2,39783,6499,2094,342,16
C_3095,12,2,14938,2265,1245,189,15
C_3096,3,3,1800,395,600,132,22
C_3097,1,3,920,332,920,332,36
C_3098,4,2,10835,1584,2709,396,15
C_3099,18,3,23858,6183,1325,344,26
C_31,4,3,18907,3093,4727,773,16
C_310,1,2,792,259,792,259,33
C_3100,2,5,500,110,250,55,22
C_3101,6,2,6684,987,1114,165,15
C_3102,1,3,795,340,795,340,43
C_3103,7,2,101972,24068,14567,3438,24
C_3104,2,5,20008,492,10004,246,2
C_3105,1,2,80,11,80,11,14
C_3106,3,5,859,101,286,34,12
C_3107,2,5,33495,2937,16748,1469,9
C_3108,5,2,1551,467,310,93,30
C_3109,20,2,40610,9009,2031,450,22
C_311,6,2,16750,2414,2792,402,14
C_3110,15,2,11650,3174,777,212,27
C_3111,3,2,5541,1305,1847,435,24
C_3112,14,2,5989,883,428,63,15
C_3113,5,2,106564,4362,21313,872,4
C_3114,1,3,1380,879,1380,879,64
C_3115,30,2,33348,5499,1112,183,16
C_3116,5,2,1823,489,365,98,27
C_3117,1,3,285,59,285,59,21
C_3118,5,2,1134,310,227,62,27
C_3119,1,2,2714,349,2714,349,13
C_312,5,3,1908,900,382,180,47
C_3120,4,2,363,122,91,31,34
C_3121,4,2,2592,175,648,44,7
C_3122,6,3,1983,582,331,97,29
C_3123,13,2,23514,2520,1809,194,11
C_3124,1,2,19742,184,19742,184,1
C_3125,7,3,2566,707,367,101,28
C_3126,10,2,9175,1125,918,113,12
C_3127,5,2,20055,2518,4011,504,13
C_3128,4,2,2108,678,527,170,32
C_3129,2,2,10220,870,5110,435,9
C_313,2,2,2270,486,1135,243,21
C_3130,24,2,28691,4413,1195,184,15
C_3131,3,3,1054,694,351,231,66
C_3132,2,5,3309,1349,1655,675,41
C_3133,1,2,1975,20,1975,20,1
C_3134,1,3,143,46,143,46,32
C_3135,7,2,32813,12912,4688,1845,39
C_3136,11,3,9013,1375,819,125,15
C_3137,11,3,5436,1159,494,105,21
C_3138,11,3,5610,1294,510,118,23
C_3139,3,3,1824,1202,608,401,66
C_314,15,3,7790,1788,519,119,23
C_3140,1,2,1029,64,1029,64,6
C_3141,9,2,8384,2359,932,262,28
C_3142,1,3,2430,325,2430,325,13
C_3143,1,2,3710,1572,3710,1572,42
C_3144,6,2,932,311,155,52,33
C_3145,10,2,4240,937,424,94,22
C_3146,4,2,11695,2754,2924,689,24
C_3147,1,2,11850,40,11850,40,0
C_3148,4,2,2618,338,655,85,13
C_3149,11,2,6589,1730,599,157,26
C_315,49,3,65145,27411,1329,559,42
C_3150,2,5,1370,168,685,84,12
C_3151,1,3,341,87,341,87,26
C_3152,6,5,8995,2889,1499,482,32
C_3153,1,2,300,139,300,139,46
C_3154,1,2,300,139,300,139,46
C_3155,12,5,39570,9123,3298,760,23
C_3156,1,3,420,240,420,240,57
C_3157,8,2,6355,1139,794,142,18
C_3158,2,3,5059,2286,2530,1143,45
C_3159,2,3,3334,1441,1667,721,43
C_316,11,2,6717,784,611,71,12
C_3160,19,3,36459,7290,1919,384,20
C_3161,2,5,7960,1361,3980,681,17
C_3162,2,3,850,453,425,227,53
C_3163,2,2,4112,2206,2056,1103,54
C_3164,5,3,4434,2318,887,464,52
C_3165,8,2,4035,760,504,95,19
C_3166,2,2,11196,2641,5598,1321,24
C_3167,4,2,3538,1696,885,424,48
C_3168,5,2,73917,13186,14783,2637,18
C_3169,1,3,168,42,168,42,25
C_317,24,2,43727,11795,1822,491,27
C_3170,14,3,4977,1821,356,130,37
C_3171,7,2,2706,156,387,22,6
C_3172,1,2,1035,122,1035,122,12
C_3173,23,3,9361,2740,407,119,29
C_3174,10,2,6656,1769,666,177,27
C_3175,13,3,49148,8644,3781,665,18
C_3176,1,2,60,2,60,2,3
C_3177,1,2,120,58,120,58,48
C_3178,17,2,20739,2511,1220,148,12
C_3179,22,2,10443,1208,475,55,12
C_318,3,2,4024,397,1341,132,10
C_3180,6,2,683,129,114,22,19
C_3181,10,2,8415,2422,842,242,29
C_3182,3,5,1880,410,627,137,22
C_3183,1,1,380,37,380,37,10
C_3184,9,3,20580,4863,2287,540,24
C_3185,2,5,573,231,287,116,40
C_3186,4,2,10950,2294,2738,574,21
C_3187,1,3,600,219,600,219,36
C_3188,1,4,224,55,224,55,24
C_3189,3,2,3802,1947,1267,649,51
C_319,17,2,23238,2980,1367,175,13
C_3190,1,2,132,47,132,47,36
C_3191,4,2,6123,270,1531,68,4
C_3192,2,2,3598,705,1799,353,20
C_3193,1,3,870,471,870,471,54
C_3194,1,2,357,128,357,128,36
C_3195,6,5,2701,763,450,127,28
C_3196,1,2,67482,15470,67482,15470,23
C_3197,4,5,15990,852,3998,213,5
C_3198,1,2,88,31,88,31,36
C_3199,2,2,11299,1895,5650,948,17
C_32,32,3,11206,3507,350,110,31
C_320,21,2,16994,2960,809,141,17
C_3200,6,2,5429,1362,905,227,25
C_3201,2,5,6584,3140,3292,1570,48
C_3202,3,2,15246,964,5082,321,6
C_3203,2,5,653,173,327,87,27
C_3204,5,2,2693,330,539,66,12
C_3205,12,2,9484,1475,790,123,16
C_3206,6,5,4435,1244,739,207,28
C_3207,2,2,220,42,110,21,19
C_3208,2,3,469,81,235,41,17
C_3209,1,2,147,82,147,82,56
C_321,19,2,12047,3102,634,163,26
C_3210,2,5,3297,1284,1649,642,39
C_3211,1,1,588,339,588,339,58
C_3212,5,2,2951,1027,590,205,35
C_3213,8,3,8258,2533,1032,317,31
C_3214,1,2,1814,269,1814,269,15
C_3215,12,2,3977,305,331,25,8
C_3216,8,5,2992,848,374,106,28
C_3217,8,5,2662,746,333,93,28
C_3218,7,2,5348,1666,764,238,31
C_3219,25,3,72939,15369,2918,615,21
C_322,19,2,8788,1588,463,84,18
C_3220,5,2,1073,328,215,66,31
C_3221,4,3,2976,1121,744,280,38
C_3222,5,2,5139,492,1028,98,10
C_3223,1,3,140,100,140,100,71
C_3224,5,2,887,301,177,60,34
C_3225,14,2,8796,1977,628,141,22
C_3226,3,2,3187,556,1062,185,17
C_3227,10,3,5023,1031,502,103,21
C_3228,8,2,112508,21846,14064,2731,19
C_3229,5,2,10773,4431,2155,886,41
C_323,8,2,7379,2452,922,307,33
C_3230,1,2,10594,5849,10594,5849,55
C_3231,2,3,5717,2666,2859,1333,47
C_3232,3,2,1014,247,338,82,24
C_3233,9,2,4433,1400,493,156,32
C_3234,6,2,3135,155,523,26,5
C_3235,1,2,1744,214,1744,214,12
C_3236,1,3,1200,457,1200,457,38
C_3237,1,3,90,56,90,56,62
C_3238,4,1,12818,2154,3205,539,17
C_3239,1,3,1512,438,1512,438,29
C_324,8,3,2478,506,310,63,20
C_3240,1,2,300,40,300,40,13
C_3241,1,2,25,3,25,3,13
C_3242,38,3,120287,31660,3165,833,26
C_3243,6,2,6037,921,1006,154,15
C_3244,2,5,2661,315,1331,158,12
C_3245,2,2,577,117,289,59,20
C_3246,1,2,3417,467,3417,467,14
C_3247,3,3,11528,6304,3843,2101,55
C_3248,19,2,206898,34656,10889,1824,17
C_3249,10,3,2068,501,207,50,24
C_325,30,2,49316,19393,1644,646,39
C_3250,1,2,2782,1381,2782,1381,50
C_3251,8,2,6374,1132,797,142,18
C_3252,3,2,1222,38,407,13,3
C_3253,10,2,3596,475,360,48,13
C_3254,1,3,130,24,130,24,18
C_3255,2,3,2943,941,1472,471,32
C_3256,2,5,20889,7708,10445,3854,37
C_3257,9,2,11537,2171,1282,241,19
C_3258,1,2,2765,1,2765,1,0
C_3259,18,2,26757,6104,1487,339,23
C_326,26,5,46797,8881,1800,342,19
C_3260,7,2,51086,16961,7298,2423,33
C_3261,3,2,14536,1152,4845,384,8
C_3262,4,2,24969,4765,6242,1191,19
C_3263,2,2,2106,201,1053,101,10
C_3264,1,2,936,426,936,426,45
C_3265,10,3,48069,6220,4807,622,13
C_3266,20,2,8649,2731,432,137,32
C_3267,4,3,3513,1146,878,287,33
C_3268,3,3,3485,464,1162,155,13
C_3269,1,2,225,121,225,121,54
C_327,2,3,341,97,171,49,28
C_3270,14,2,12426,2687,888,192,22
C_3271,5,2,3142,113,628,23,4
C_3272,4,2,830,56,208,14,7
C_3273,27,2,22729,6771,842,251,30
C_3274,11,4,43107,17043,3919,1549,40
C_3275,6,2,9158,2077,1526,346,23
C_3276,6,2,1871,327,312,55,18
C_3277,1,2,22500,456,22500,456,2
C_3278,4,2,19159,2992,4790,748,16
C_3279,26,2,33778,6674,1299,257,20
C_328,23,2,18486,3214,804,140,17
C_3280,16,2,18739,7033,1171,440,38
C_3281,2,5,2397,1172,1199,586,49
C_3282,8,2,3418,480,427,60,14
C_3283,3,2,4313,622,1438,207,14
C_3284,3,2,11923,1849,3974,616,16
C_3285,1,2,7140,637,7140,637,9
C_3286,9,2,5601,904,622,100,16
C_3287,15,2,6446,1946,430,130,30
C_3288,3,3,1452,500,484,167,34
C_3289,8,5,21728,5037,2716,630,23
C_329,6,4,24401,5673,4067,946,23
C_3290,1,2,255,17,255,17,7
C_3291,2,2,30392,9582,15196,4791,32
C_3292,1,2,1437,421,1437,421,29
C_3293,6,2,65128,8777,10855,1463,13
C_3294,20,2,37671,4686,1884,234,12
C_3296,2,5,1736,645,868,323,37
C_3297,4,3,40576,4469,10144,1117,11
C_3298,3,3,5146,2882,1715,961,56
C_3299,2,5,12440,3835,6220,1918,31
C_33,22,2,11196,2129,509,97,19
C_330,20,3,18455,5622,923,281,30
C_3300,5,2,538,165,108,33,31
C_3301,6,2,8794,275,1466,46,3
C_3302,34,2,239808,46817,7053,1377,20
C_3303,7,2,2017,263,288,38,13
C_3304,3,2,1240,144,413,48,12
C_3305,16,2,11664,2094,729,131,18
C_3306,3,3,4134,832,1378,277,20
C_3307,1,2,1450,684,1450,684,47
C_3308,18,2,22173,4158,1232,231,19
C_3309,2,2,3245,132,1623,66,4
C_331,18,2,8297,2163,461,120,26
C_3310,5,3,19714,3406,3943,681,17
C_3311,6,2,60915,13807,10153,2301,23
C_3312,1,1,3540,386,3540,386,11
C_3313,10,2,47151,9419,4715,942,20
C_3314,3,5,4300,2202,1433,734,51
C_3315,11,2,7211,1860,656,169,26
C_3316,14,2,31366,4431,2240,317,14
C_3317,2,5,1148,49,574,25,4
C_3318,4,2,2125,186,531,47,9
C_3319,2,5,1145,194,573,97,17
C_332,14,2,7534,1564,538,112,21
C_3320,3,2,2463,949,821,316,39
C_3321,2,3,13620,6800,6810,3400,50
C_3322,1,3,75,39,75,39,53
C_3323,1,2,519,197,519,197,38
C_3324,1,2,320,5,320,5,2
C_3325,5,2,2886,532,577,106,18
C_3326,2,5,379,50,190,25,13
C_3327,20,2,20346,5418,1017,271,27
C_3328,1,3,493,146,493,146,30
C_3329,5,2,7291,1855,1458,371,25
C_333,40,2,71475,14552,1787,364,20
C_3330,9,3,6179,1187,687,132,19
C_3331,3,2,4164,199,1388,66,5
C_3332,1,2,1875,900,1875,900,48
C_3333,9,2,4376,1594,486,177,36
C_3334,8,3,10088,2388,1261,299,24
C_3335,13,2,3851,779,296,60,20
C_3336,1,3,2240,1336,2240,1336,60
C_3337,5,3,9353,1754,1871,351,19
C_3338,6,5,5472,588,912,98,11
C_3339,2,3,21736,11159,10868,5580,51
C_334,5,2,3109,415,622,83,13
C_3340,27,2,57124,13872,2116,514,24
C_3341,1,3,3176,1518,3176,1518,48
C_3342,1,3,180,112,180,112,62
C_3343,3,2,484,97,161,32,20
C_3344,11,2,8905,1806,810,164,20
C_3345,18,2,13321,3036,740,169,23
C_3346,6,2,53983,6486,8997,1081,12
C_3347,1,3,720,261,720,261,36
C_3348,19,2,12216,2217,643,117,18
C_3349,4,2,3404,352,851,88,10
C_335,13,2,7687,825,591,63,11
C_3350,4,2,850,193,213,48,23
C_3351,3,5,806,128,269,43,16
C_3352,5,2,4133,1596,827,319,39
C_3353,1,2,2462,402,2462,402,16
C_3354,6,2,19959,2009,3327,335,10
C_3355,10,2,6640,1470,664,147,22
C_3356,3,2,2889,468,963,156,16
C_3357,4,2,714,64,179,16,9
C_3358,4,2,357,49,89,12,14
C_3359,4,2,357,32,89,8,9
C_336,6,5,58389,13128,9732,2188,22
C_3360,7,2,1964,638,281,91,32
C_3361,5,2,1093,244,219,49,22
C_3362,3,2,2552,508,851,169,20
C_3363,4,2,994,129,249,32,13
C_3364,4,2,1009,128,252,32,13
C_3365,4,2,1040,146,260,37,14
C_3366,12,2,6496,1224,541,102,19
C_3367,3,3,2839,463,946,154,16
C_3368,23,3,51695,13113,2248,570,25
C_3369,2,5,9956,4373,4978,2187,44
C_337,24,3,49014,7552,2042,315,15
C_3370,13,3,9441,2711,726,209,29
C_3371,9,2,5942,1349,660,150,23
C_3372,1,2,960,173,960,173,18
C_3373,4,2,6324,1068,1581,267,17
C_3374,1,1,5900,489,5900,489,8
C_3375,1,3,600,145,600,145,24
C_3376,1,2,5645,2671,5645,2671,47
C_3377,3,2,7150,1011,2383,337,14
C_3378,2,2,882,150,441,75,17
C_3379,4,5,29710,8468,7428,2117,29
C_338,37,3,47612,13600,1287,368,29
C_3380,1,1,195,58,195,58,30
C_3381,4,3,4700,1804,1175,451,38
C_3382,1,2,678,144,678,144,21
C_3383,3,2,11183,3241,3728,1080,29
C_3384,1,3,1200,799,1200,799,67
C_3385,2,3,2076,1424,1038,712,69
C_3386,2,3,9250,2085,4625,1043,23
C_3387,1,3,510,316,510,316,62
C_3388,2,3,970,506,485,253,52
C_3389,1,3,363,174,363,174,48
C_339,15,2,21244,5621,1416,375,26
C_3390,2,5,1431,551,716,276,38
C_3391,2,5,2060,903,1030,452,44
C_3392,4,2,789,43,197,11,5
C_3393,3,5,19465,3424,6488,1141,18
C_3394,1,2,9107,4787,9107,4787,53
C_3395,1,3,3348,1598,3348,1598,48
C_3396,1,2,890,140,890,140,16
C_3397,14,2,11408,2155,815,154,19
C_3398,1,3,2522,1144,2522,1144,45
C_3399,3,2,7392,707,2464,236,10
C_34,5,5,9736,1986,1947,397,20
C_340,27,2,8691,1666,322,62,19
C_3400,1,2,882,273,882,273,31
C_3401,2,5,4765,511,2383,256,11
C_3402,2,2,3042,1134,1521,567,37
C_3403,6,5,525,70,88,12,13
C_3404,1,2,3002,7,3002,7,0
C_3405,5,2,3709,492,742,98,13
C_3406,13,2,8632,1210,664,93,14
C_3407,2,3,5307,2688,2654,1344,51
C_3408,1,2,26722,8374,26722,8374,31
C_3409,3,2,9893,2129,3298,710,22
C_341,16,3,6678,963,417,60,14
C_3410,8,2,48674,7143,6084,893,15
C_3411,4,2,6855,675,1714,169,10
C_3412,15,2,7940,1400,529,93,18
C_3413,1,3,752,156,752,156,21
C_3414,15,2,15034,2993,1002,200,20
C_3415,2,3,388,262,194,131,68
C_3416,20,2,26694,4001,1335,200,15
C_3417,5,2,1637,237,327,47,15
C_3418,2,5,725,167,363,84,23
C_3419,3,3,2223,411,741,137,18
C_342,26,2,19682,5257,757,202,27
C_3420,3,2,3462,990,1154,330,29
C_3421,1,3,420,238,420,238,57
C_3422,8,2,14644,4479,1831,560,31
C_3423,1,2,245,138,245,138,56
C_3424,1,2,4230,1269,4230,1269,30
C_3425,3,2,2068,1079,689,360,52
C_3426,1,2,2765,197,2765,197,7
C_3427,4,2,1586,792,397,198,50
C_3428,9,2,7511,2222,835,247,30
C_3429,3,5,3808,1485,1269,495,39
C_343,68,2,78441,18073,1154,266,23
C_3430,1,3,3200,227,3200,227,7
C_3431,15,2,7781,1424,519,95,18
C_3432,4,2,214,71,54,18,33
C_3433,1,3,600,227,600,227,38
C_3434,1,2,195,36,195,36,19
C_3435,2,5,6775,2375,3388,1188,35
C_3436,3,2,250,107,83,36,43
C_3437,1,2,13508,8449,13508,8449,63
C_3438,4,3,11102,3836,2776,959,35
C_3439,7,2,13219,4386,1888,627,33
C_344,29,2,19737,4716,681,163,24
C_3440,3,2,205,86,68,29,42
C_3441,9,3,18995,6092,2111,677,32
C_3442,6,2,5862,658,977,110,11
C_3443,1,2,368,88,368,88,24
C_3444,11,2,13326,2554,1211,232,19
C_3445,4,5,740,129,185,32,17
C_3446,11,2,15789,3199,1435,291,20
C_3447,1,1,400,139,400,139,35
C_3448,1,2,1800,34,1800,34,2
C_3449,1,3,330,187,330,187,57
C_345,1,2,333,49,333,49,15
C_3450,6,2,5314,2378,886,396,45
C_3451,2,5,18185,2614,9093,1307,14
C_3452,7,5,6974,1911,996,273,27
C_3453,8,3,5231,1326,654,166,25
C_3454,4,5,6224,1516,1556,379,24
C_3455,7,5,30870,7799,4410,1114,25
C_3456,4,2,101488,26119,25372,6530,26
C_3457,13,2,10433,3995,803,307,38
C_3458,17,2,98131,29701,5772,1747,30
C_3459,6,2,5525,1207,921,201,22
C_346,19,2,4617,587,243,31,13
C_3460,1,1,1836,83,1836,83,5
C_3461,3,2,1831,522,610,174,29
C_3462,2,5,404,151,202,76,37
C_3463,2,5,118,37,59,19,31
