ID Cliente,ID Producto,Precio Total
C_421,P_53,400
C_422,P_310,575
C_140,P_297,900
C_423,P_53,240
C_287,P_173,165
C_424,P_53,380
C_424,P_185,400
C_425,P_53,400
C_425,P_270,280
C_425,P_284,400
C_425,P_388,900
C_425,P_408,420
C_426,P_53,660
C_426,P_408,388
C_427,P_26,719
C_427,P_104,645
C_428,P_50,660
C_429,P_50,660
C_430,P_208,2.200
C_431,P_53,678
C_431,P_185,1.840
C_431,P_284,195
C_432,P_190,198
C_432,P_270,148
C_432,P_377,208
C_432,P_388,420
C_151,P_190,198
C_433,P_26,688
C_433,P_190,5.494
C_433,P_221,2.940
C_433,P_263,680
C_433,P_284,900
C_433,P_388,1.495
C_433,P_408,388
C_434,P_350,525
C_434,P_408,233
C_435,P_53,1.330
C_435,P_244,450
C_436,P_177,345
C_437,P_53,654
C_437,P_220,180
C_437,P_221,120
C_437,P_284,130
C_437,P_364,654
C_437,P_388,120
C_302,P_26,235
C_302,P_189,580
C_302,P_190,650
C_302,P_388,2.250
C_163,P_99,75
C_163,P_190,420
C_163,P_263,165
C_304,P_45,300
C_304,P_70,660
C_438,P_185,880
C_438,P_408,250
C_439,P_70,180
C_439,P_244,150
C_440,P_40,124
C_440,P_190,260
C_440,P_270,146
C_440,P_408,75
C_441,P_284,250
C_441,P_388,500
C_442,P_297,432
C_315,P_126,780
C_315,P_245,85
C_315,P_284,165
C_315,P_388,750
C_443,P_185,40
C_444,P_189,29
C_445,P_57,748
C_445,P_190,1.950
C_445,P_226,1.900
C_445,P_270,296
C_445,P_388,1.250
C_446,P_190,1.650
C_447,P_185,4.750
C_448,P_97,45
C_448,P_126,240
C_448,P_185,270
C_449,P_284,120
C_449,P_360,180
C_450,P_190,594
C_450,P_388,600
C_451,P_297,1.598
C_452,P_57,136
C_452,P_270,152
C_453,P_350,600
C_454,P_284,780
C_454,P_388,3.120
C_455,P_38,2.200
C_60,P_263,850
C_60,P_284,132
C_456,P_297,813
C_457,P_270,414
C_457,P_284,66
C_458,P_126,777
C_458,P_189,114
C_458,P_245,150
C_459,P_26,588
C_459,P_49,100
C_459,P_216,180
C_459,P_284,780
C_459,P_388,2.640
C_460,P_126,6.240
C_460,P_270,1.752
C_461,P_189,1.425
C_461,P_190,845
C_461,P_284,300
C_461,P_377,1.245
C_461,P_388,1.750
C_462,P_40,130
C_462,P_185,84
C_462,P_419,7
C_463,P_57,408
C_463,P_310,805
C_463,P_388,1.040
C_463,P_408,155
C_464,P_190,3.250
C_465,P_185,4.650
C_465,P_284,2.340
C_466,P_126,2.300
C_187,P_284,180
C_467,P_203,22.790
C_467,P_270,6.708
C_467,P_284,650
C_468,P_70,286
C_468,P_126,259
C_468,P_350,210
C_469,P_185,1.305
C_469,P_244,180
C_469,P_263,180
C_469,P_350,180
C_470,P_263,480
C_470,P_284,177
C_471,P_408,78
C_190,P_297,1.015
C_472,P_97,360
C_472,P_200,1.492
C_472,P_208,440
C_472,P_263,680
C_472,P_284,360
C_472,P_350,1.440
C_472,P_408,320
C_472,P_421,396
C_191,P_312,650
C_473,P_190,660
C_473,P_262,1.400
C_473,P_284,276
C_474,P_57,136
C_474,P_185,180
C_474,P_270,254
C_474,P_310,115
C_475,P_57,141
C_475,P_200,88
C_476,P_208,210
C_338,P_263,192
C_477,P_126,5.140
C_477,P_284,1.800
C_478,P_189,29
C_479,P_53,1.440
C_480,P_53,2.112
C_480,P_189,1.914
C_480,P_284,660
C_480,P_388,2.530
C_481,P_221,230
C_481,P_284,70
C_482,P_359,270
C_483,P_246,2.640
C_484,P_284,195
C_80,P_126,2.940
C_80,P_174,275
C_80,P_284,1.200
C_485,P_41,6.900
C_485,P_312,18.720
C_485,P_407,6.600
C_485,P_419,660
C_486,P_74,1.440
C_486,P_244,280
C_487,P_190,210
C_488,P_284,1.104
C_489,P_56,135
C_489,P_263,540
C_489,P_284,280
C_490,P_126,1.380
C_491,P_126,1.380
C_492,P_10,270
C_492,P_216,195
C_493,P_26,64
C_493,P_41,514
C_493,P_57,1.719
C_493,P_76,1.408
C_493,P_144,352
C_493,P_270,1.526
C_493,P_408,233
C_494,P_177,190
C_494,P_208,330
C_494,P_284,114
C_9,P_74,240
C_9,P_177,190
C_9,P_310,120
C_9,P_312,814
C_495,P_53,800
C_495,P_245,70
C_216,P_126,2.040
C_92,P_382,840
C_496,P_45,900
C_496,P_126,520
C_496,P_185,534
C_496,P_245,170
C_496,P_388,500
C_12,P_187,2.379
C_497,P_126,490
C_498,P_312,918
C_499,P_53,1.760
C_499,P_136,3.440
C_500,P_56,540
C_500,P_221,1.610
C_500,P_284,770
C_501,P_187,120
C_365,P_38,320
C_365,P_41,252
C_227,P_388,788
C_502,P_53,400
C_503,P_284,13.824
C_504,P_57,325
C_504,P_125,1.088
C_504,P_126,520
C_504,P_284,260
C_504,P_312,90
C_505,P_185,418
C_505,P_289,93
C_505,P_408,73
C_506,P_185,267
C_507,P_297,1.200
C_240,P_263,4.620
C_241,P_76,130
C_241,P_174,45
C_241,P_245,43
C_508,P_45,260
C_508,P_126,260
C_247,P_297,1.020
C_509,P_16,450
C_26,P_57,704
C_26,P_244,140
C_26,P_263,510
C_26,P_308,1.050
C_510,P_185,1.078
C_511,P_76,1.240
C_392,P_125,780
C_29,P_10,80
C_29,P_216,120
C_29,P_288,783
C_512,P_388,650
C_513,P_126,510
C_513,P_174,215
C_513,P_308,465
C_514,P_139,260
C_515,P_408,180
C_516,P_70,160
C_517,P_10,270
C_517,P_216,195
C_518,P_53,630
C_519,P_45,450
C_519,P_314,300
C_519,P_382,365
C_520,P_185,460
C_520,P_236,126
C_521,P_185,267
C_521,P_284,264
C_521,P_388,300
C_522,P_26,342
C_522,P_263,188
C_523,P_141,1.550
C_523,P_190,828
C_523,P_288,286
C_523,P_312,1.800
C_524,P_76,1.040
C_524,P_314,1.500
C_524,P_351,460
C_525,P_40,130
C_525,P_177,350
C_525,P_190,189
C_525,P_350,170
C_525,P_407,0
C_525,P_408,150
C_526,P_53,224
C_527,P_297,107
C_528,P_125,5.300
C_529,P_26,66
C_529,P_182,171
C_529,P_350,85
C_530,P_263,960
C_530,P_284,462
C_530,P_288,146
C_530,P_312,2.592
C_530,P_408,155
C_530,P_419,17
C_531,P_297,179
C_532,P_57,384
C_532,P_284,180
C_533,P_10,80
C_533,P_216,120
C_534,P_297,240
C_535,P_76,3.100
C_536,P_8,245
C_536,P_110,11
C_537,P_297,540
C_414,P_97,720
C_414,P_263,540
C_414,P_284,504
C_538,P_284,132
C_538,P_288,17
C_539,P_23,2.125
C_539,P_48,200
C_539,P_57,393
C_539,P_60,3.750
C_539,P_216,155
C_539,P_263,620
C_539,P_284,900
C_539,P_344,45
C_540,P_244,160
C_541,P_263,495
C_541,P_284,400
C_542,P_41,595
C_542,P_97,80
C_542,P_350,150
C_421,P_136,440
C_543,P_415,1.248
C_544,P_126,750
C_544,P_185,267
C_544,P_221,805
C_544,P_284,280
C_545,P_126,750
C_545,P_185,267
C_545,P_221,805
C_545,P_284,280
C_546,P_126,2.300
C_547,P_8,123
C_547,P_110,5
C_548,P_8,123
C_548,P_110,5
C_549,P_97,810
C_288,P_185,4.200
C_148,P_185,8.330
C_148,P_284,3.510
C_550,P_185,644
C_157,P_26,145
C_157,P_182,855
C_157,P_350,255
C_551,P_26,371
C_551,P_185,2.688
C_551,P_216,875
C_551,P_288,245
C_551,P_310,1.210
C_551,P_344,294
C_552,P_126,851
C_553,P_287,112.350
C_554,P_185,1.260
C_554,P_196,710
C_554,P_284,300
C_555,P_253,335
C_438,P_185,880
C_438,P_408,250
C_556,P_126,260
C_557,P_190,544
C_307,P_314,640
C_558,P_297,1.925
C_559,P_76,1.280
C_559,P_97,480
C_559,P_185,1.350
C_559,P_289,400
C_560,P_185,1.800
C_560,P_288,105
C_441,P_284,200
C_441,P_388,500
C_310,P_297,282
C_315,P_76,130
C_315,P_174,45
C_315,P_245,43
C_443,P_126,120
C_443,P_350,77
C_561,P_297,1.070
C_562,P_297,360
C_563,P_100,230
C_563,P_126,120
C_563,P_189,72
C_563,P_284,29
C_563,P_288,33
C_564,P_22,50
C_564,P_53,200
C_449,P_100,1.840
C_449,P_126,735
C_449,P_284,120
C_449,P_350,200
C_449,P_360,720
C_565,P_100,230
C_565,P_126,120
C_565,P_189,72
C_565,P_284,29
C_565,P_288,33
C_566,P_221,125
C_566,P_263,165
C_566,P_284,130
C_567,P_185,264
C_568,P_8,300
C_568,P_297,498
C_569,P_185,1.246
C_569,P_284,280
C_569,P_289,210
C_570,P_76,690
C_570,P_125,1.080
C_570,P_185,5.040
C_571,P_126,1.400
C_571,P_185,3.000
C_572,P_53,720
C_572,P_126,1.270
C_572,P_244,300
C_573,P_53,240
C_574,P_289,95
C_575,P_97,45
C_575,P_185,420
C_575,P_350,80
C_576,P_126,1.580
C_577,P_284,65
C_577,P_297,630
C_578,P_57,136
C_579,P_56,150
C_580,P_125,708
C_581,P_41,122
C_581,P_221,1.000
C_582,P_297,2.106
C_583,P_53,1.100
C_583,P_190,3.072
C_583,P_288,1.962
C_199,P_126,792
C_584,P_263,1.360
C_584,P_284,462
C_585,P_244,150
C_585,P_308,780
C_586,P_284,390
C_586,P_388,1.560
C_205,P_388,1.440
C_587,P_310,500
C_588,P_50,900
C_589,P_53,220
C_589,P_270,160
C_589,P_350,80
C_347,P_174,254
C_590,P_220,244
C_590,P_284,140
C_591,P_45,750
C_591,P_185,810
C_591,P_284,325
C_591,P_388,1.035
C_592,P_297,224
C_593,P_348,60
C_594,P_288,71
C_594,P_310,115
C_594,P_388,762
C_595,P_176,350
C_596,P_388,63
C_492,P_174,14
C_492,P_177,1.050
C_492,P_190,85
C_492,P_284,18
C_597,P_297,338
C_352,P_39,130
C_352,P_316,240
C_352,P_389,75
C_598,P_176,340
C_599,P_45,480
C_599,P_408,1.860
C_600,P_10,172
C_600,P_216,130
C_601,P_185,1.170
C_601,P_244,120
C_602,P_196,175
C_603,P_174,99
C_603,P_185,480
C_603,P_190,345
C_603,P_396,186
C_604,P_297,840
C_605,P_48,190
C_606,P_23,1.320
C_606,P_185,850
C_607,P_185,252
C_608,P_185,180
C_609,P_181,891
C_609,P_245,160
C_610,P_164,95
C_610,P_421,240
C_611,P_166,162
C_97,P_60,195
C_97,P_200,350
C_612,P_104,124
C_612,P_284,165
C_613,P_8,240
C_614,P_297,874
C_615,P_41,504
C_615,P_100,1.150
C_615,P_350,210
C_615,P_359,630
C_232,P_185,178
C_503,P_284,18.432
C_20,P_297,0
C_616,P_388,74
C_617,P_79,345
C_618,P_263,576
C_618,P_284,408
C_619,P_263,1.035
C_619,P_350,900
C_620,P_76,640
C_620,P_97,240
C_620,P_185,675
C_620,P_289,160
C_621,P_310,250
C_622,P_70,150
C_622,P_190,1.056
C_622,P_288,171
C_108,P_185,1.720
C_108,P_284,761
C_108,P_314,2.720
C_623,P_190,650
C_624,P_76,3.528
C_625,P_185,728
C_625,P_350,140
C_626,P_41,119
C_626,P_185,390
C_626,P_200,84
C_111,P_185,5.250
C_627,P_70,150
C_627,P_97,360
C_627,P_190,1.188
C_113,P_126,1.040
C_113,P_185,996
C_113,P_245,160
C_113,P_263,530
C_113,P_284,180
C_628,P_181,84
C_628,P_221,125
C_629,P_185,1.888
C_630,P_76,124
C_630,P_126,520
C_630,P_185,492
C_630,P_220,375
C_630,P_308,900
C_631,P_41,702
C_632,P_348,1.000
C_252,P_408,320
C_252,P_410,1.120
C_633,P_70,560
C_633,P_185,1.080
C_633,P_284,540
C_634,P_185,1.260
C_634,P_244,120
C_635,P_57,552
C_635,P_288,48
C_635,P_364,648
C_636,P_185,1.940
C_636,P_245,560
C_636,P_310,240
C_637,P_388,210
C_638,P_190,70
C_639,P_177,380
C_639,P_301,140
C_32,P_53,70
C_32,P_220,19
C_32,P_270,90
C_32,P_350,26
C_640,P_388,242
C_641,P_297,660
C_641,P_432,60
C_121,P_314,2.100
C_642,P_126,920
C_643,P_26,115
C_643,P_126,510
C_643,P_185,924
C_643,P_263,331
C_643,P_350,360
C_517,P_177,3.938
C_644,P_177,1.400
C_644,P_284,600
C_645,P_41,1.890
C_645,P_248,570
C_645,P_305,850
C_519,P_45,450
C_646,P_126,260
C_646,P_284,130
C_646,P_312,455
C_523,P_57,300
C_523,P_312,3.168
C_523,P_407,388
C_647,P_190,276
C_648,P_177,1.140
C_648,P_301,210
C_649,P_53,1.100
C_649,P_136,2.640
C_650,P_190,897
C_264,P_220,3.000
C_651,P_125,1.060
C_652,P_246,5.500
C_652,P_310,2.160
C_652,P_359,31.200
C_652,P_364,17.710
C_652,P_388,4.200
C_653,P_53,630
C_654,P_185,602
C_654,P_263,353
C_654,P_284,300
C_654,P_382,1.098
C_655,P_298,120
C_655,P_350,70
C_268,P_221,60
C_656,P_53,1.400
C_656,P_270,980
C_656,P_284,325
C_657,P_53,189
C_658,P_190,1.300
C_534,P_297,240
C_659,P_297,1.440
C_660,P_288,36
C_535,P_76,1.860
C_273,P_380,680
C_539,P_23,625
C_539,P_48,200
C_539,P_56,151
C_539,P_60,1.125
C_539,P_284,150
C_661,P_126,10.965
C_42,P_196,0
C_42,P_284,0
C_662,P_177,2.275
C_662,P_364,420
C_663,P_288,38
C_664,P_57,128
C_664,P_126,120
C_664,P_185,166
C_664,P_350,94
C_665,P_26,170
C_665,P_53,600
C_665,P_126,900
C_665,P_136,1.200
C_665,P_304,240
C_666,P_316,180
C_667,P_185,540
C_667,P_284,260
C_667,P_388,460
C_140,P_263,576
C_140,P_284,408
C_546,P_53,392
C_546,P_388,1.470
C_47,P_53,62
C_47,P_220,17
C_47,P_270,78
C_47,P_350,22
C_286,P_21,5.220
C_286,P_57,4.480
C_286,P_174,1.475
C_286,P_185,4.350
C_668,P_284,351
C_669,P_244,640
C_292,P_100,460
C_292,P_126,245
C_292,P_245,140
C_292,P_359,183
C_292,P_430,240
C_670,P_284,66
C_670,P_388,230
C_671,P_70,414
C_671,P_263,1.380
C_672,P_220,375
C_672,P_284,70
C_148,P_60,220
C_148,P_174,60
C_148,P_225,80
C_148,P_235,610
C_148,P_328,190
C_148,P_374,140
C_148,P_410,620
C_294,P_53,400
C_294,P_245,70
C_295,P_125,741
C_295,P_297,900
C_673,P_70,145
C_673,P_185,420
C_674,P_76,408
C_675,P_126,1.240
C_675,P_284,345
C_157,P_26,73
C_157,P_182,342
C_157,P_350,85
C_51,P_53,229
C_51,P_220,63
C_51,P_270,291
C_51,P_350,83
C_551,P_185,1.680
C_551,P_216,250
C_551,P_288,143
C_551,P_344,84
C_551,P_352,247
C_676,P_297,1.200
C_677,P_263,288
C_677,P_284,204
C_678,P_104,124
C_678,P_284,165
C_679,P_388,960
C_558,P_297,875
C_309,P_41,520
C_309,P_185,900
C_309,P_244,120
C_680,P_297,689
C_681,P_185,410
C_682,P_126,245
C_683,P_185,672
C_684,P_221,805
C_684,P_263,1.225
C_684,P_284,1.120
C_685,P_174,196
C_685,P_177,1.313
C_685,P_190,1.275
C_685,P_284,282
C_453,P_297,300
C_686,P_185,445
C_456,P_297,644
C_687,P_174,594
C_687,P_284,264
C_687,P_312,3.600
C_687,P_396,1.116
C_688,P_297,270
C_689,P_297,225
C_690,P_297,1.099
C_326,P_284,347
C_326,P_312,536
C_326,P_388,1.290
C_691,P_136,380
C_692,P_41,408
C_692,P_150,787
C_692,P_175,180
C_692,P_185,534
C_692,P_236,188
C_692,P_410,444
C_693,P_310,920
C_693,P_388,260
C_694,P_126,920
C_66,P_126,750
C_66,P_245,225
C_468,P_39,130
C_468,P_288,14
C_68,P_53,79
C_68,P_220,22
C_68,P_270,101
C_68,P_350,29
C_471,P_53,1.030
C_471,P_284,240
C_577,P_297,60
C_695,P_126,1.380
C_70,P_97,800
C_70,P_185,8.400
C_70,P_288,630
C_70,P_377,760
C_192,P_288,84
C_192,P_312,1.584
C_192,P_415,183
C_696,P_263,2.872
C_696,P_284,1.320
C_697,P_57,213
C_698,P_185,940
C_698,P_208,160
C_699,P_26,75
C_699,P_53,400
C_699,P_136,800
C_699,P_350,75
C_73,P_126,1.000
C_73,P_185,840
C_73,P_284,390
C_700,P_177,350
C_700,P_190,520
C_700,P_284,120
C_701,P_297,314
C_702,P_297,108
C_703,P_45,125
C_703,P_348,106
C_205,P_126,1.560
C_205,P_245,680
C_205,P_388,1.200
C_704,P_297,408
C_705,P_10,344
C_705,P_216,260
C_81,P_77,1.300
C_706,P_174,743
C_706,P_185,1.620
C_706,P_245,160
C_707,P_190,1.104
C_707,P_407,233
C_347,P_174,339
C_708,P_60,774
C_708,P_377,285
C_709,P_297,438
C_710,P_52,203
C_710,P_70,135
C_710,P_190,134
C_710,P_308,475
C_711,P_190,67
C_712,P_125,1.250
C_712,P_126,490
C_713,P_297,630
C_714,P_126,720
C_714,P_308,1.371
C_715,P_136,450
C_715,P_185,84
C_715,P_263,525
C_716,P_53,420
C_717,P_419,11
C_718,P_297,306
C_600,P_10,172
C_600,P_216,130
C_719,P_57,1.300
C_719,P_246,2.652
C_719,P_270,876
C_719,P_350,350
C_719,P_408,155
C_720,P_39,1.300
C_721,P_57,207
C_722,P_177,345
C_722,P_284,66
C_215,P_312,195
C_215,P_350,75
C_723,P_312,975
C_724,P_8,77
C_611,P_48,420
C_725,P_190,1.120
C_726,P_45,320
C_726,P_77,200
C_229,P_297,2.899
C_727,P_297,408
C_16,P_177,114
C_728,P_310,360
C_729,P_408,149
C_18,P_388,220
C_730,P_432,506
C_731,P_100,460
C_731,P_126,1.440
C_731,P_359,614
C_732,P_177,173
C_733,P_53,880
C_733,P_136,1.760
C_734,P_297,254
C_107,P_126,474
C_107,P_181,812
C_107,P_221,660
C_107,P_245,160
C_107,P_284,236
C_735,P_26,66
C_735,P_182,428
C_735,P_350,85
C_736,P_96,1.400
C_737,P_70,200
C_737,P_100,1.380
C_737,P_350,210
C_738,P_70,145
C_738,P_288,36
C_739,P_53,720
C_739,P_263,950
C_739,P_270,560
C_739,P_284,293
C_739,P_423,95
C_629,P_297,3.700
C_740,P_41,1.216
C_740,P_312,3.600
C_740,P_407,180
C_741,P_174,432
C_741,P_185,2.050
C_741,P_263,1.815
C_741,P_284,650
C_741,P_297,785
C_742,P_308,3.325
C_27,P_284,66
C_743,P_297,1.050
C_116,P_26,188
C_116,P_185,1.360
C_116,P_408,145
C_118,P_60,1.548
C_118,P_377,570
C_744,P_97,450
C_744,P_185,1.425
C_744,P_246,3.876
C_744,P_244,330
C_745,P_318,915
C_746,P_185,93
C_395,P_263,170
C_747,P_203,530
C_517,P_10,135
C_748,P_263,1.650
C_748,P_284,780
C_748,P_314,6.000
C_258,P_52,840
C_258,P_126,260
C_258,P_308,980
C_258,P_314,680
C_749,P_263,170
C_519,P_50,400
C_519,P_185,415
C_519,P_348,490
C_750,P_50,400
C_750,P_185,415
C_751,P_185,2.314
C_751,P_288,288
C_522,P_297,1.050
C_523,P_57,2.340
C_752,P_432,435
C_529,P_26,330
C_529,P_182,1.368
C_529,P_350,425
C_411,P_297,616
C_411,P_350,75
C_411,P_408,80
C_412,P_53,720
C_412,P_270,560
C_412,P_284,293
C_412,P_423,1.045
C_412,P_53,94
C_412,P_284,54
C_412,P_388,118
C_534,P_297,480
C_753,P_297,71
C_539,P_297,220
C_754,P_165,260
C_754,P_360,90
C_754,P_430,116
C_755,P_60,774
C_755,P_377,285
C_756,P_297,2.799
C_757,P_312,833
C_757,P_388,436
C_758,P_221,296
C_758,P_284,139
C_759,P_185,1.975
C_284,P_297,250
C_760,P_297,399
C_761,P_177,345
C_761,P_236,56
C_761,P_289,278
C_761,P_388,500
C_761,P_408,68
C_762,P_126,3.900
C_426,P_97,90
C_763,P_270,180
C_294,P_53,200
C_764,P_185,1.962
C_764,P_288,53
C_764,P_350,320
C_49,P_53,2.100
C_49,P_97,320
C_49,P_221,1.840
C_49,P_263,350
C_49,P_284,3.080
C_154,P_53,720
C_154,P_364,630
C_765,P_23,1.575
C_765,P_136,2.200
C_158,P_432,79
C_161,P_41,434
C_161,P_185,588
C_303,P_297,675
C_766,P_126,496
C_555,P_97,200
C_767,P_185,1.290
C_767,P_350,170
C_767,P_408,68
C_439,P_53,94
C_439,P_284,54
C_439,P_388,118
C_768,P_53,1.020
C_768,P_126,488
C_768,P_350,150
C_769,P_48,555
C_770,P_297,408
C_168,P_126,250
C_168,P_308,940
C_168,P_314,480
C_771,P_297,855
C_772,P_185,395
C_773,P_415,585
C_774,P_190,1.178
C_775,P_359,270
C_776,P_185,360
C_776,P_245,80
C_776,P_263,680
C_776,P_284,130
C_777,P_97,960
C_777,P_185,6.333
C_777,P_284,1.170
C_777,P_388,3.500
C_778,P_48,202
C_778,P_216,140
C_778,P_344,48
C_778,P_393,45
C_59,P_57,116
C_59,P_388,220
C_321,P_284,98
C_321,P_388,120
C_779,P_57,323
C_779,P_314,155
C_779,P_382,578
C_780,P_336,680
C_689,P_297,225
C_781,P_297,996
C_782,P_57,210
C_783,P_53,630
C_783,P_57,132
C_783,P_97,160
C_783,P_136,2.568
C_783,P_190,1.700
C_783,P_221,61
C_783,P_336,160
C_784,P_57,65
C_785,P_41,244
C_785,P_177,396
C_785,P_185,1.738
C_785,P_284,288
C_785,P_297,1.089
C_785,P_408,203
C_786,P_177,345
C_786,P_190,63
C_786,P_284,66
C_787,P_53,1.050
C_787,P_190,1.700
C_788,P_126,530
C_788,P_185,850
C_788,P_284,98
C_788,P_308,490
C_788,P_388,120
C_789,P_297,1.235
C_466,P_126,920
C_790,P_185,255
C_791,P_53,2.400
C_792,P_126,260
C_792,P_200,172
C_792,P_284,528
C_792,P_310,250
C_793,P_263,2.400
C_70,P_185,1.680
C_474,P_57,268
C_474,P_125,1.080
C_474,P_185,540
C_474,P_270,296
C_794,P_93,220
C_794,P_97,400
C_794,P_185,1.720
C_794,P_245,200
C_794,P_263,670
C_794,P_284,260
C_794,P_336,170
C_795,P_297,684
C_336,P_190,10.350
C_337,P_53,480
C_796,P_45,120
C_796,P_190,356
C_194,P_39,780
C_194,P_126,968
C_194,P_314,800
C_71,P_57,384
C_71,P_76,552
C_71,P_263,155
C_797,P_297,1.452
C_798,P_126,500
C_798,P_190,134
C_798,P_308,940
C_798,P_314,320
C_799,P_221,945
C_799,P_284,2.400
C_799,P_336,510
C_800,P_297,703
C_801,P_26,280
C_801,P_41,228
C_801,P_57,318
C_801,P_125,750
C_801,P_136,5.980
C_801,P_185,2.952
C_801,P_245,280
C_801,P_270,1.728
C_801,P_350,975
C_802,P_190,455
C_197,P_8,120
C_79,P_57,66
C_79,P_126,500
C_79,P_190,650
C_79,P_284,240
C_79,P_408,150
C_803,P_53,1.440
C_803,P_244,240
C_804,P_190,650
C_804,P_226,1.520
C_804,P_284,360
C_805,P_189,684
C_805,P_284,120
C_805,P_388,360
C_806,P_284,180
C_806,P_388,480
C_807,P_9,0
C_807,P_177,0
C_807,P_190,476
C_807,P_284,260
C_808,P_126,259
C_808,P_189,798
C_808,P_377,415
C_809,P_177,1.750
C_87,P_190,1.625
C_810,P_297,1.007
C_811,P_284,408
C_606,P_185,4.080
C_355,P_48,212
C_12,P_187,117
C_812,P_297,627
C_611,P_97,680
C_611,P_126,2.880
C_611,P_284,660
C_611,P_336,850
C_361,P_76,650
C_361,P_185,1.580
C_95,P_297,2.719
C_813,P_297,648
C_814,P_297,405
C_815,P_53,360
C_816,P_53,600
C_816,P_76,130
C_816,P_185,3.360
C_816,P_263,480
C_817,P_125,1.530
C_817,P_185,1.230
C_817,P_263,330
C_817,P_284,620
C_371,P_26,1.350
C_371,P_97,960
C_371,P_185,6.230
C_371,P_350,1.800
C_371,P_190,325
C_371,P_388,500
C_818,P_297,1.296
C_819,P_208,240
C_820,P_221,578
C_821,P_53,3.400
C_507,P_297,1.320
C_246,P_297,450
C_822,P_297,96
C_823,P_297,810
C_824,P_185,640
C_825,P_39,19.000
C_825,P_53,1.960
C_825,P_177,10.500
C_825,P_185,40.824
C_825,P_251,1.000
C_825,P_263,14.000
C_825,P_284,4.002
C_826,P_57,1.881
C_827,P_177,1.161
C_828,P_185,86
C_829,P_26,448
C_829,P_39,125
C_829,P_53,200
C_829,P_185,80
C_829,P_221,4.890
C_829,P_263,775
C_830,P_297,450
C_831,P_70,155
C_831,P_190,594
C_832,P_125,480
C_833,P_185,4.776
C_834,P_297,324
C_835,P_297,324
C_836,P_48,215
C_260,P_297,510
C_837,P_126,259
C_837,P_190,325
C_837,P_388,500
C_524,P_297,1.200
C_838,P_190,136
C_839,P_221,105
C_839,P_297,583
C_840,P_173,300
C_840,P_382,1.050
C_841,P_125,496
C_841,P_263,674
C_652,P_57,6.460
C_652,P_221,11.900
C_652,P_246,9.900
C_842,P_26,168
C_842,P_57,1.026
C_842,P_125,2.808
C_842,P_185,158
C_842,P_263,640
C_842,P_284,385
C_843,P_126,1.135
C_843,P_221,2.530
C_843,P_284,684
C_844,P_53,200
C_844,P_60,540
C_844,P_126,1.589
C_844,P_185,1.760
C_844,P_221,2.750
C_844,P_270,432
C_844,P_284,684
C_844,P_310,720
C_535,P_76,3.100
C_537,P_297,660
C_845,P_377,420
C_846,P_284,61
C_847,P_97,1.800
C_847,P_244,2.160
C_848,P_312,222
C_849,P_297,162
C_138,P_270,148
C_138,P_388,1.500
C_850,P_185,1.520
C_850,P_270,1.104
C_850,P_284,399
C_850,P_297,1.846
C_850,P_350,150
C_851,P_297,2.069
C_852,P_125,245
C_852,P_297,1.020
C_286,P_21,870
C_853,P_177,363
C_853,P_284,130
C_853,P_297,928
C_854,P_126,474
C_855,P_57,1.881
C_48,P_76,268
C_48,P_177,690
C_48,P_284,198
C_856,P_297,2.907
C_857,P_310,440
C_857,P_407,73
C_858,P_297,12
C_148,P_10,52
C_148,P_20,10
C_148,P_52,105
C_148,P_125,26
C_148,P_163,72
C_148,P_177,13.400
C_148,P_296,280
C_148,P_309,17
C_148,P_348,30
C_49,P_53,1.050
C_859,P_57,342
C_859,P_76,128
C_859,P_125,741
C_859,P_185,395
C_859,P_221,155
C_859,P_270,272
C_859,P_284,165
C_859,P_297,681
C_859,P_407,73
C_860,P_36,550
C_861,P_297,900
C_862,P_226,630
C_862,P_350,75
C_863,P_126,1.488
C_864,P_57,359
C_864,P_125,1.482
C_864,P_185,2.923
C_864,P_221,155
C_864,P_263,320
C_864,P_284,220
C_163,P_263,330
C_164,P_53,380
C_164,P_126,230
C_164,P_312,220
C_555,P_185,89
C_865,P_53,216
C_865,P_189,114
C_865,P_190,1.495
C_866,P_126,2.160
C_866,P_177,2.322
C_866,P_190,532
C_866,P_284,488
C_866,P_298,1.760
C_866,P_389,840
C_440,P_126,777
C_440,P_190,1.105
C_440,P_284,180
C_440,P_388,1.375
C_867,P_10,160
C_867,P_216,240
C_868,P_45,840
C_869,P_45,840
C_870,P_126,245
C_870,P_185,328
C_871,P_221,2.520
C_872,P_221,630
C_873,P_177,1.355
C_873,P_190,912
C_873,P_284,244
C_874,P_174,75
C_874,P_177,175
C_874,P_190,272
C_874,P_284,65
C_875,P_297,370
C_876,P_190,325
C_877,P_100,240
C_878,P_221,110
C_878,P_284,60
C_879,P_185,1.640
C_879,P_221,1.100
C_879,P_245,140
C_879,P_284,180
C_777,P_23,110
C_777,P_53,210
C_777,P_97,1.120
C_777,P_185,7.136
C_777,P_263,2.345
C_777,P_284,1.755
C_777,P_310,1.150
C_777,P_388,12.500
C_566,P_185,395
C_566,P_284,130
C_880,P_126,1.020
C_880,P_245,146
C_880,P_284,138
C_880,P_388,598
C_881,P_177,3.677
C_881,P_284,610
C_882,P_126,2.250
C_882,P_244,300
C_61,P_76,268
C_61,P_177,518
C_61,P_284,165
C_62,P_76,134
C_62,P_177,345
C_62,P_284,99
C_883,P_76,680
C_883,P_298,200
