#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_2898,5,2,20055,3263,4011,653,16
C_2899,10,4,25594,7016,2559,702,27
C_29,84,4,93004,12559,1107,150,14
C_290,5,2,31680,654,6336,131,2
C_2900,1,2,630,104,630,104,16
C_2901,6,2,5899,2374,983,396,40
C_2902,20,4,20451,3660,1023,183,18
C_2903,4,2,2150,136,538,34,6
C_2904,20,4,16407,3085,820,154,19
C_2905,7,2,2796,972,399,139,35
C_2906,3,2,2260,993,753,331,44
C_2907,3,4,2600,415,867,138,16
C_2908,3,2,964,73,321,24,8
C_2909,8,2,8835,1366,1104,171,15
C_291,15,4,31726,5698,2115,380,18
C_2910,21,2,5392,849,257,40,16
C_2911,3,2,426,91,142,30,21
C_2912,5,2,751,254,150,51,34
C_2913,1,2,70,27,70,27,39
C_2914,3,4,10240,797,3413,266,8
C_2915,1,3,78,19,78,19,24
C_2916,3,2,352,117,117,39,33
C_2917,9,2,3049,1028,339,114,34
C_2918,5,2,11581,1600,2316,320,14
C_2919,2,2,3040,181,1520,91,6
C_292,96,4,36924,6768,385,70,18
C_2920,2,2,426,170,213,85,40
C_2921,1,2,60,17,60,17,28
C_2922,2,2,618,87,309,43,14
C_2923,5,2,7457,2553,1491,511,34
C_2924,1,2,84,18,84,18,22
C_2925,5,2,4084,838,817,168,21
C_2926,1,2,370,30,370,30,8
C_2927,2,2,7329,519,3665,259,7
C_2928,2,2,696,324,348,162,47
C_2929,18,4,12751,1709,708,95,13
C_293,13,2,11261,1808,866,139,16
C_2930,1,2,920,242,920,242,26
C_2931,3,4,1993,437,664,146,22
C_2932,42,4,28236,6018,672,143,21
C_2933,3,2,3957,395,1319,132,10
C_2934,9,4,9384,2028,1043,225,22
C_2935,1,2,165,30,165,30,18
C_2936,3,2,625,136,208,45,22
C_2937,3,4,333,181,111,60,54
C_2938,17,4,33979,6178,1999,363,18
C_2939,2,2,4716,702,2358,351,15
C_294,93,4,22015,4244,237,46,19
C_2940,5,2,1033,541,207,108,52
C_2941,28,4,58027,11144,2072,398,19
C_2942,20,4,9149,2346,457,117,26
C_2943,1,2,340,25,340,25,7
C_2944,5,4,10232,3157,2046,631,31
C_2945,5,2,258156,47559,51631,9512,18
C_2946,5,4,22340,3541,4468,708,16
C_2947,1,2,986,88,986,88,9
C_2948,3,2,1200,146,400,49,12
C_2949,4,2,470,220,117,55,47
C_295,22,4,48644,4185,2211,190,9
C_2950,4,2,1244,187,311,47,15
C_2951,18,2,3624,845,201,47,23
C_2952,4,2,605,254,151,63,42
C_2953,1,2,375,186,375,186,50
C_2954,4,2,763,139,191,35,18
C_2955,2,2,2090,661,1045,330,32
C_2956,12,2,2480,724,207,60,29
C_2957,13,2,1165,339,90,26,29
C_2958,17,4,10706,2292,630,135,21
C_2959,13,4,33604,11311,2585,870,34
C_296,12,4,5454,1541,455,128,28
C_2960,1,2,76,16,76,16,21
C_2961,76,4,98694,13825,1299,182,14
C_2962,2,2,557,317,279,159,57
C_2963,16,4,3495,784,218,49,22
C_2964,18,2,2905,371,161,21,13
C_2965,16,2,2882,360,180,23,13
C_2966,1,2,390,4,390,4,1
C_2967,24,4,2928,524,122,22,18
C_2968,3,2,1131,237,377,79,21
C_2969,4,2,2456,524,614,131,21
C_297,13,2,2117,503,163,39,24
C_2970,6,2,3725,503,621,84,13
C_2971,11,4,59754,8936,5432,812,15
C_2972,2,2,34963,3350,17482,1675,10
C_2973,6,4,41708,9245,6951,1541,22
C_2974,31,2,18289,2846,590,92,16
C_2975,9,2,3973,594,441,66,15
C_2976,4,2,925,211,231,53,23
C_2977,11,2,6112,1371,556,125,22
C_2978,30,2,36040,10716,1201,357,30
C_2979,2,2,233,43,117,21,18
C_298,32,4,21290,7501,665,234,35
C_2980,1,2,414,1,414,1,0
C_2981,9,2,6865,1788,763,199,26
C_2982,13,4,12082,2050,929,158,17
C_2983,2,2,205,74,103,37,36
C_2984,3,2,2463,392,821,131,16
C_2985,3,2,485,80,162,27,17
C_2986,6,4,2294,952,382,159,42
C_2987,4,4,527,32,132,8,6
C_2988,3,2,1568,551,523,184,35
C_2989,5,2,1542,187,308,37,12
C_299,10,4,17779,1956,1778,196,11
C_2990,7,4,2214,809,316,116,37
C_2991,27,4,99474,7361,3684,273,7
C_2992,1,2,201,16,201,16,8
C_2993,1,2,2480,282,2480,282,11
C_2994,6,4,523,132,87,22,25
C_2995,7,2,1608,142,230,20,9
C_2996,4,2,12296,1107,3074,277,9
C_2997,7,2,2640,217,377,31,8
C_2998,1,2,96,44,96,44,46
C_2999,1,2,80,23,80,23,29
C_3,9,4,4352,909,484,101,21
C_30,1,2,218,19,218,19,9
C_300,11,4,2130,201,194,18,9
C_3000,12,4,6596,974,550,81,15
C_3001,1,2,60,39,60,39,65
C_3002,3,2,2944,448,981,149,15
C_3003,2,2,270,170,135,85,63
C_3004,15,2,3899,724,260,48,19
C_3005,5,2,1434,658,287,132,46
C_3006,3,2,273,55,91,18,20
C_3007,3,2,759,146,253,49,19
C_3008,2,2,1042,336,521,168,32
C_3009,2,2,834,218,417,109,26
C_301,52,4,129500,11122,2490,214,9
C_3010,14,4,27559,5770,1968,412,21
C_3011,22,4,9484,2477,431,113,26
C_3012,1,2,226,103,226,103,46
C_3013,53,4,70747,13391,1335,253,19
C_3014,73,4,46001,9222,630,126,20
C_3015,9,4,9222,1140,1025,127,12
C_3016,12,4,38275,4471,3190,373,12
C_3017,2,2,11454,2696,5727,1348,24
C_3018,4,2,835,254,209,64,30
C_3019,9,2,12349,3740,1372,416,30
C_302,25,4,21387,3381,855,135,16
C_3020,6,4,37567,5544,6261,924,15
C_3021,2,2,2010,878,1005,439,44
C_3022,9,2,3413,982,379,109,29
C_3023,1,3,1716,718,1716,718,42
C_3024,19,4,3098,497,163,26,16
C_3025,24,2,4357,1037,182,43,24
C_3026,9,2,4650,620,517,69,13
C_3027,39,4,10557,1978,271,51,19
C_3028,15,4,9267,2022,618,135,22
C_3029,4,2,3148,1034,787,259,33
C_303,13,2,13371,6964,1029,536,52
C_3030,6,2,7250,1188,1208,198,16
C_3031,4,2,3506,1406,876,352,40
C_3032,13,4,52110,3290,4008,253,6
C_3033,5,2,9835,1134,1967,227,12
C_3034,8,2,6300,712,787,89,11
C_3035,6,2,4805,550,801,92,11
C_3036,5,2,400,40,80,8,10
C_3037,5,2,5401,588,1080,118,11
C_3038,6,2,2409,205,402,34,8
C_3039,5,2,3945,464,789,93,12
C_304,37,4,63155,7324,1707,198,12
C_3040,6,2,1996,292,333,49,15
C_3041,6,2,3881,444,647,74,11
C_3042,4,2,14880,836,3720,209,6
C_3043,1,2,225,157,225,157,70
C_3044,1,2,2397,130,2397,130,5
C_3045,2,2,1755,99,878,50,6
C_3046,4,2,17375,3295,4344,824,19
C_3047,2,2,612,33,306,17,5
C_3048,11,4,15245,3958,1386,360,26
C_3049,5,2,4394,490,879,98,11
C_305,48,4,34342,8248,715,172,24
C_3050,1,2,100,44,100,44,44
C_3051,34,4,78023,12404,2295,365,16
C_3052,6,2,4734,534,789,89,11
C_3053,5,2,1971,187,394,37,9
C_3054,6,2,5158,487,860,81,9
C_3055,10,2,6320,636,632,64,10
C_3056,2,2,330,127,165,64,39
C_3057,1,2,138,80,138,80,58
C_3058,5,2,1360,148,272,30,11
C_3059,3,2,1027,77,342,26,8
C_306,3,2,1222,67,407,22,5
C_3060,5,2,298,33,60,7,11
C_3061,4,2,17110,1177,4278,294,7
C_3062,1,2,594,104,594,104,18
C_3063,8,2,13229,1361,1654,170,10
C_3064,6,2,4805,550,801,92,11
C_3065,4,2,479,70,120,17,15
C_3066,4,2,479,70,120,17,15
C_3067,4,2,479,70,120,17,15
C_3068,1,2,300,84,300,84,28
C_3069,2,2,1890,149,945,75,8
C_307,14,4,6890,2723,492,194,40
C_3070,19,4,3096,646,163,34,21
C_3071,7,2,1412,859,202,123,61
C_3072,8,4,13177,1183,1647,148,9
C_3073,5,2,8021,1788,1604,358,22
C_3074,2,2,131,24,65,12,19
C_3075,18,4,12196,4030,678,224,33
C_3076,9,4,83081,22279,9231,2475,27
C_3077,29,4,31896,7170,1100,247,22
C_3078,6,2,3058,1331,510,222,44
C_3079,2,2,1080,239,540,119,22
C_308,1,2,300,185,300,185,62
C_3080,43,4,78008,15717,1814,366,20
C_3081,6,2,7264,715,1211,119,10
C_3082,1,2,225,169,225,169,75
C_3083,1,2,237,32,237,32,13
C_3084,1,2,136,24,136,24,18
C_3085,16,4,8171,1217,511,76,15
C_3086,1,2,300,235,300,235,78
C_3087,5,2,6814,1074,1363,215,16
C_3088,2,2,8024,328,4012,164,4
C_3089,2,2,143,16,72,8,11
C_309,44,4,33853,5508,769,125,16
C_3090,7,2,7300,1748,1043,250,24
C_3091,10,4,3841,1326,384,133,35
C_3092,3,2,2960,1955,987,652,66
C_3093,9,2,1186,255,132,28,22
C_3094,56,4,39783,6499,710,116,16
C_3095,25,2,14938,2265,598,91,15
C_3096,3,2,1800,395,600,132,22
C_3097,1,2,920,332,920,332,36
C_3098,11,2,10835,1584,985,144,15
C_3099,46,2,23858,6183,519,134,26
C_31,6,2,18907,3093,3151,515,16
C_310,2,2,792,259,396,129,33
C_3100,4,4,500,110,125,27,22
C_3101,6,2,6684,987,1114,165,15
C_3102,2,2,795,340,398,170,43
C_3103,15,4,101972,24068,6798,1605,24
C_3104,4,2,20008,492,5002,123,2
C_3105,1,2,80,11,80,11,14
C_3106,3,2,859,101,286,34,12
C_3107,3,2,33495,2937,11165,979,9
C_3108,6,4,1551,467,259,78,30
C_3109,41,4,40610,9009,990,220,22
C_311,10,4,16750,2414,1675,241,14
C_3110,20,2,11650,3174,583,159,27
C_3111,4,2,5541,1305,1385,326,24
C_3112,16,2,5989,883,374,55,15
C_3113,5,4,106564,4362,21313,872,4
C_3114,2,2,1380,879,690,440,64
C_3115,54,4,33348,5499,618,102,16
C_3116,7,4,1823,489,260,70,27
C_3117,1,2,285,59,285,59,21
C_3118,5,2,1134,310,227,62,27
C_3119,1,2,2714,349,2714,349,13
C_312,8,4,1908,900,239,113,47
C_3120,4,4,363,122,91,31,34
C_3121,6,2,2592,175,432,29,7
C_3122,7,2,1983,582,283,83,29
C_3123,14,4,23514,2520,1680,180,11
C_3124,1,2,19742,184,19742,184,1
C_3125,7,2,2566,707,367,101,28
C_3126,15,2,9175,1125,612,75,12
C_3127,9,2,20055,2518,2228,280,13
C_3128,4,2,2108,678,527,169,32
C_3129,2,2,10220,870,5110,435,9
C_313,4,2,2270,486,568,121,21
C_3130,47,4,28691,4413,610,94,15
C_3131,4,2,1054,694,264,173,66
C_3132,2,2,3309,1349,1655,675,41
C_3133,1,2,1975,20,1975,20,1
C_3134,1,2,143,46,143,46,32
C_3135,22,2,32813,12912,1491,587,39
C_3136,16,4,9013,1375,563,86,15
C_3137,15,4,5436,1159,362,77,21
C_3138,15,4,5610,1294,374,86,23
C_3139,6,2,1824,1202,304,200,66
C_314,31,2,7790,1788,251,58,23
C_3140,1,2,1029,64,1029,64,6
C_3141,19,2,8384,2359,441,124,28
C_3142,1,2,2430,325,2430,325,13
C_3143,1,2,3710,1572,3710,1572,42
C_3144,7,2,932,311,133,44,33
C_3145,17,4,4240,937,249,55,22
C_3146,6,2,11695,2754,1949,459,24
C_3147,1,2,11850,40,11850,40,0
C_3148,5,2,2618,338,524,68,13
C_3149,11,4,6589,1730,599,157,26
C_315,175,4,65145,27411,372,157,42
C_3150,5,4,1370,168,274,34,12
C_3151,1,2,341,87,341,87,26
C_3152,12,4,8995,2889,750,241,32
C_3153,1,2,300,139,300,139,46
C_3154,1,2,300,139,300,139,46
C_3155,21,2,39570,9123,1884,434,23
C_3156,1,2,420,240,420,240,57
C_3157,14,4,6355,1139,454,81,18
C_3158,5,2,5059,2286,1012,457,45
C_3159,4,2,3334,1441,833,360,43
C_316,15,4,6717,784,448,52,12
C_3160,41,4,36459,7290,889,178,20
C_3161,7,2,7960,1361,1137,194,17
C_3162,2,2,850,453,425,226,53
C_3163,2,2,4112,2206,2056,1103,54
C_3164,5,2,4434,2318,887,464,52
C_3165,10,2,4035,760,404,76,19
C_3166,12,2,11196,2641,933,220,24
C_3167,7,4,3538,1696,505,242,48
C_3168,7,2,73917,13186,10560,1884,18
C_3169,1,2,168,42,168,42,25
C_317,42,4,43727,11795,1041,281,27
C_3170,16,4,4977,1821,311,114,37
C_3171,8,2,2706,156,338,20,6
C_3172,1,2,1035,122,1035,122,12
C_3173,32,4,9361,2740,293,86,29
C_3174,12,2,6656,1769,555,147,27
C_3175,27,4,49148,8644,1820,320,18
C_3176,1,2,60,2,60,2,3
C_3177,1,2,120,58,120,58,48
C_3178,25,4,20739,2511,830,100,12
C_3179,39,4,10443,1208,268,31,12
C_318,3,4,4024,397,1341,132,10
C_3180,6,2,683,129,114,22,19
C_3181,14,2,8415,2422,601,173,29
C_3182,4,4,1880,410,470,103,22
C_3183,1,1,380,37,380,37,10
C_3184,35,2,20580,4863,588,139,24
C_3185,3,2,573,231,191,77,40
C_3186,6,2,10950,2294,1825,382,21
C_3187,1,2,600,219,600,219,36
C_3188,1,3,224,55,224,55,24
C_3189,8,2,3802,1947,475,243,51
C_319,30,4,23238,2980,775,99,13
C_3190,1,2,132,47,132,47,36
C_3191,4,4,6123,270,1531,67,4
C_3192,2,2,3598,705,1799,353,20
C_3193,1,2,870,471,870,471,54
C_3194,1,2,357,128,357,128,36
C_3195,9,4,2701,763,300,85,28
C_3196,9,2,67482,15470,7498,1719,23
C_3197,5,2,15990,852,3198,170,5
C_3198,1,2,88,31,88,31,36
C_3199,2,2,11299,1895,5649,947,17
C_32,88,4,11206,3507,127,40,31
C_320,39,2,16994,2960,436,76,17
C_3200,8,2,5429,1362,679,170,25
C_3201,23,2,6584,3140,286,137,48
C_3202,5,2,15246,964,3049,193,6
C_3203,7,2,653,173,93,25,27
C_3204,5,2,2693,330,539,66,12
C_3205,17,4,9484,1475,558,87,16
C_3206,18,2,4435,1244,246,69,28
C_3207,2,2,220,42,110,21,19
C_3208,5,2,469,81,94,16,17
C_3209,1,2,147,82,147,82,56
C_321,27,2,12047,3102,446,115,26
C_3210,5,2,3297,1284,659,257,39
C_3211,2,1,588,339,294,170,58
C_3212,5,4,2951,1027,590,205,35
C_3213,9,2,8258,2533,918,281,31
C_3214,4,2,1814,269,454,67,15
C_3215,16,4,3977,305,249,19,8
C_3216,16,2,2992,848,187,53,28
C_3217,14,2,2662,746,190,53,28
C_3218,10,2,5348,1666,535,167,31
C_3219,57,4,72939,15369,1280,270,21
C_322,25,4,8788,1588,352,64,18
C_3220,5,2,1073,328,215,66,31
C_3221,6,2,2976,1121,496,187,38
C_3222,6,4,5139,492,857,82,10
C_3223,2,2,140,100,70,50,71
C_3224,5,4,887,301,177,60,34
C_3225,22,2,8796,1977,400,90,22
C_3226,5,2,3187,556,637,111,17
C_3227,11,4,5023,1031,457,94,21
C_3228,15,2,112508,21846,7501,1456,19
C_3229,12,2,10773,4431,898,369,41
C_323,8,4,7379,2452,922,306,33
C_3230,10,2,10594,5849,1059,585,55
C_3231,9,2,5717,2666,635,296,47
C_3232,3,2,1014,247,338,82,24
C_3233,14,4,4433,1400,317,100,32
C_3234,7,2,3135,155,448,22,5
C_3235,1,2,1744,214,1744,214,12
C_3236,1,2,1200,457,1200,457,38
C_3237,1,2,90,56,90,56,62
C_3238,7,4,12818,2154,1831,308,17
C_3239,1,2,1512,438,1512,438,29
C_324,9,4,2478,506,275,56,20
C_3240,1,2,300,40,300,40,13
C_3241,1,2,25,3,25,3,13
C_3242,90,4,120287,31660,1337,352,26
C_3243,10,2,6037,921,604,92,15
C_3244,2,4,2661,315,1330,158,12
C_3245,3,2,577,117,192,39,20
C_3246,1,2,3417,467,3417,467,14
C_3247,16,2,11528,6304,721,394,55
C_3248,30,4,206898,34656,6897,1155,17
C_3249,11,4,2068,501,188,46,24
C_325,67,4,49316,19393,736,289,39
C_3250,6,2,2782,1381,464,230,50
C_3251,8,4,6374,1132,797,142,18
C_3252,3,2,1222,38,407,13,3
C_3253,13,4,3596,475,277,37,13
C_3254,1,2,130,24,130,24,18
C_3255,2,2,2943,941,1472,470,32
C_3256,24,2,20889,7708,870,321,37
C_3257,12,4,11537,2171,961,181,19
C_3258,1,2,2765,1,2765,1,0
C_3259,41,2,26757,6104,653,149,23
C_326,55,4,46797,8881,851,161,19
C_3260,52,4,51086,16961,982,326,33
C_3261,3,2,14536,1152,4845,384,8
C_3262,8,2,24969,4765,3121,596,19
C_3263,2,2,2106,201,1053,101,10
C_3264,3,2,936,426,312,142,45
C_3265,13,2,48069,6220,3698,478,13
C_3266,30,4,8649,2731,288,91,32
C_3267,12,4,3513,1146,293,95,33
C_3268,4,2,3485,464,871,116,13
C_3269,1,2,225,121,225,121,54
C_327,2,2,341,97,171,49,28
C_3270,20,4,12426,2687,621,134,22
C_3271,8,4,3142,113,393,14,4
C_3272,6,2,830,56,138,9,7
C_3273,37,2,22729,6771,614,183,30
C_3274,14,4,43107,17043,3079,1217,40
C_3275,10,4,9158,2077,916,208,23
C_3276,7,4,1871,327,267,47,18
C_3277,3,2,22500,456,7500,152,2
C_3278,10,2,19159,2992,1916,299,16
C_3279,38,4,33778,6674,889,176,20
C_328,38,4,18486,3214,486,85,17
C_3280,26,4,18739,7033,721,271,38
C_3281,2,4,2397,1172,1199,586,49
C_3282,8,4,3418,480,427,60,14
C_3283,4,2,4313,622,1078,155,14
C_3284,3,2,11923,1849,3974,616,16
C_3285,2,2,7140,637,3570,319,9
C_3286,20,2,5601,904,280,45,16
C_3287,16,2,6446,1946,403,122,30
C_3288,3,2,1452,500,484,167,34
C_3289,10,2,21728,5037,2173,504,23
C_329,9,4,24401,5673,2711,630,23
C_3290,1,2,255,17,255,17,7
C_3291,12,2,30392,9582,2533,799,32
C_3292,1,2,1437,421,1437,421,29
C_3293,11,2,65128,8777,5921,798,13
C_3294,47,4,37671,4686,802,100,12
C_3296,3,2,1736,645,579,215,37
C_3297,6,2,40576,4469,6763,745,11
C_3298,6,2,5146,2882,858,480,56
C_3299,9,2,12440,3835,1382,426,31
C_33,35,4,11196,2129,320,61,19
C_330,25,4,18455,5622,738,225,30
C_3300,6,2,538,165,90,28,31
C_3301,11,2,8794,275,799,25,3
C_3302,55,2,239808,46817,4360,851,20
C_3303,10,4,2017,263,202,26,13
C_3304,4,2,1240,144,310,36,12
C_3305,26,2,11664,2094,449,81,18
C_3306,3,2,4134,832,1378,277,20
C_3307,4,2,1450,684,363,171,47
C_3308,34,4,22173,4158,652,122,19
C_3309,2,2,3245,132,1622,66,4
C_331,32,4,8297,2163,259,68,26
C_3310,5,2,19714,3406,3943,681,17
C_3311,11,2,60915,13807,5538,1255,23
C_3312,2,1,3540,386,1770,193,11
C_3313,12,2,47151,9419,3929,785,20
C_3314,4,4,4300,2202,1075,551,51
C_3315,12,2,7211,1860,601,155,26
C_3316,20,4,31366,4431,1568,222,14
C_3317,2,4,1148,49,574,25,4
C_3318,4,2,2125,186,531,47,9
C_3319,2,2,1145,194,573,97,17
C_332,20,4,7534,1564,377,78,21
C_3320,7,2,2463,949,352,136,39
C_3321,8,2,13620,6800,1703,850,50
C_3322,1,2,75,39,75,39,53
C_3323,1,2,519,197,519,197,38
C_3324,1,2,320,5,320,5,2
C_3325,5,2,2886,532,577,106,18
C_3326,3,2,379,50,126,17,13
C_3327,39,4,20346,5418,522,139,27
C_3328,1,2,493,146,493,146,30
C_3329,6,4,7291,1855,1215,309,25
C_333,96,4,71475,14552,745,152,20
C_3330,15,2,6179,1187,412,79,19
C_3331,3,2,4164,199,1388,66,5
C_3332,3,2,1875,900,625,300,48
C_3333,10,4,4376,1594,438,159,36
C_3334,20,2,10088,2388,504,119,24
C_3335,14,2,3851,779,275,56,20
C_3336,2,2,2240,1336,1120,668,60
C_3337,5,2,9353,1754,1871,351,19
C_3338,7,2,5472,588,782,84,11
C_3339,16,2,21736,11159,1358,697,51
C_334,7,2,3109,415,444,59,13
C_3340,99,2,57124,13872,577,140,24
C_3341,2,2,3176,1518,1588,759,48
C_3342,1,2,180,112,180,112,62
C_3343,3,2,484,97,161,32,20
C_3344,16,2,8905,1806,557,113,20
C_3345,36,2,13321,3036,370,84,23
C_3346,18,2,53983,6486,2999,360,12
C_3347,1,2,720,261,720,261,36
C_3348,21,4,12216,2217,582,106,18
C_3349,4,2,3404,352,851,88,10
C_335,25,4,7687,825,307,33,11
C_3350,5,4,850,193,170,39,23
C_3351,3,2,806,128,269,43,16
C_3352,9,2,4133,1596,459,177,39
C_3353,2,2,2462,402,1231,201,16
C_3354,10,2,19959,2009,1996,201,10
C_3355,13,2,6640,1470,511,113,22
C_3356,5,4,2889,468,578,94,16
C_3357,7,2,714,64,102,9,9
C_3358,7,2,357,49,51,7,14
C_3359,7,2,357,32,51,5,9
C_336,12,4,58389,13128,4866,1094,22
C_3360,11,2,1964,638,179,58,32
C_3361,5,2,1093,244,219,49,22
C_3362,3,2,2552,508,851,169,20
C_3363,7,2,994,129,142,18,13
C_3364,7,2,1009,128,144,18,13
C_3365,6,2,1040,146,173,24,14
C_3366,19,2,6496,1224,342,64,19
C_3367,4,2,2839,463,710,116,16
C_3368,77,4,51695,13113,671,170,25
C_3369,7,2,9956,4373,1422,625,44
C_337,43,4,49014,7552,1140,176,15
C_3370,17,4,9441,2711,555,159,29
C_3371,12,4,5942,1349,495,112,23
C_3372,2,2,960,173,480,87,18
C_3373,4,2,6324,1068,1581,267,17
C_3374,3,1,5900,489,1967,163,8
C_3375,2,2,600,145,300,73,24
C_3376,11,2,5645,2671,513,243,47
C_3377,3,2,7150,1011,2383,337,14
C_3378,2,2,882,150,441,75,17
C_3379,12,4,29710,8468,2476,706,29
C_338,108,4,47612,13600,441,126,29
C_3380,1,1,195,58,195,58,30
C_3381,6,2,4700,1804,783,301,38
C_3382,3,2,678,144,226,48,21
C_3383,4,2,11183,3241,2796,810,29
C_3384,2,2,1200,799,600,399,67
C_3385,3,2,2076,1424,692,475,69
C_3386,3,2,9250,2085,3083,695,23
C_3387,2,2,510,316,255,158,62
C_3388,2,2,970,506,485,253,52
C_3389,1,2,363,174,363,174,48
C_339,38,2,21244,5621,559,148,26
C_3390,4,2,1431,551,358,138,38
C_3391,4,2,2060,903,515,226,44
C_3392,4,2,789,43,197,11,5
C_3393,5,4,19465,3424,3893,685,18
C_3394,26,2,9107,4787,350,184,53
C_3395,2,2,3348,1598,1674,799,48
C_3396,1,2,890,140,890,140,16
C_3397,21,4,11408,2155,543,103,19
C_3398,1,2,2522,1144,2522,1144,45
C_3399,7,2,7392,707,1056,101,10
C_34,5,4,9736,1986,1947,397,20
C_340,46,4,8691,1666,189,36,19
C_3400,1,2,882,273,882,273,31
C_3401,2,4,4765,511,2383,255,11
C_3402,4,2,3042,1134,761,283,37
C_3403,7,2,525,70,75,10,13
C_3404,1,2,3002,7,3002,7,0
C_3405,5,2,3709,492,742,98,13
C_3406,16,4,8632,1210,539,76,14
C_3407,7,2,5307,2688,758,384,51
C_3408,11,2,26722,8374,2429,761,31
C_3409,5,4,9893,2129,1979,426,22
C_341,18,2,6678,963,371,53,14
C_3410,21,2,48674,7143,2318,340,15
C_3411,4,2,6855,675,1714,169,10
C_3412,33,4,7940,1400,241,42,18
C_3413,1,2,752,156,752,156,21
C_3414,21,4,15034,2993,716,143,20
C_3415,2,2,388,262,194,131,68
C_3416,54,4,26694,4001,494,74,15
C_3417,5,2,1637,237,327,47,15
C_3418,2,2,725,167,362,83,23
C_3419,4,2,2223,411,556,103,18
C_342,54,4,19682,5257,364,97,27
C_3420,7,2,3462,990,495,141,29
C_3421,1,2,420,238,420,238,57
C_3422,12,2,14644,4479,1220,373,31
C_3423,2,2,245,138,123,69,56
C_3424,2,2,4230,1269,2115,635,30
C_3425,4,4,2068,1079,517,270,52
C_3426,1,2,2765,197,2765,197,7
C_3427,4,2,1586,792,397,198,50
C_3428,11,2,7511,2222,683,202,30
C_3429,10,4,3808,1485,381,149,39
C_343,157,4,78441,18073,500,115,23
C_3430,1,2,3200,227,3200,227,7
C_3431,33,4,7781,1424,236,43,18
C_3432,4,4,214,71,53,18,33
C_3433,2,2,600,227,300,113,38
C_3434,1,2,195,36,195,36,19
C_3435,8,2,6775,2375,847,297,35
C_3436,3,2,250,107,83,36,43
C_3437,22,2,13508,8449,614,384,63
C_3438,19,4,11102,3836,584,202,35
C_3439,13,4,13219,4386,1017,337,33
C_344,51,4,19737,4716,387,92,24
C_3440,3,2,205,86,68,29,42
C_3441,17,4,18995,6092,1117,358,32
C_3442,7,2,5862,658,837,94,11
C_3443,1,2,368,88,368,88,24
C_3444,12,4,13326,2554,1111,213,19
C_3445,4,2,740,129,185,32,17
C_3446,24,2,15789,3199,658,133,20
C_3447,1,1,400,139,400,139,35
C_3448,1,2,1800,34,1800,34,2
C_3449,1,2,330,187,330,187,57
C_345,3,2,333,49,111,16,15
C_3450,9,2,5314,2378,590,264,45
C_3451,9,4,18185,2614,2021,290,14
C_3452,8,4,6974,1911,872,239,27
C_3453,9,2,5231,1326,581,147,25
C_3454,4,2,6224,1516,1556,379,24
C_3455,10,4,30870,7799,3087,780,25
C_3456,15,2,101488,26119,6766,1741,26
C_3457,26,4,10433,3995,401,154,38
C_3458,30,4,98131,29701,3271,990,30
C_3459,10,4,5525,1207,553,121,22
C_346,27,4,4617,587,171,22,13
C_3460,1,1,1836,83,1836,83,5
C_3461,4,2,1831,522,458,131,29
C_3462,2,2,404,151,202,76,37
C_3463,2,4,118,37,59,18,31
C_3464,4,4,12490,886,3123,222,7
C_3465,2,2,419,26,210,13,6
C_3466,4,4,804,38,201,10,5
C_3467,17,4,11974,2159,704,127,18
C_3468,6,4,6540,1212,1090,202,19
C_3469,1,2,20,14,20,14,68
C_347,15,2,8388,1797,559,120,21
C_3470,10,2,7161,1947,716,195,27
C_3471,3,2,2076,1331,692,444,64
C_3472,2,2,1238,378,619,189,31
C_3473,9,2,2592,531,288,59,20
C_3474,1,2,126,52,126,52,41
C_3475,1,2,270,39,270,39,14
C_3476,9,4,3220,913,358,101,28
C_3477,4,2,6210,1703,1553,426,27
C_3478,1,2,123,50,123,50,41
C_3479,1,2,450,157,450,157,35
C_348,17,4,7230,1827,425,107,25
C_3480,5,2,5291,390,1058,78,7
C_3481,2,2,1408,553,704,276,39
C_3482,2,2,1125,618,563,309,55
C_3483,2,2,636,451,318,225,71
C_3484,6,2,5919,676,986,113,11
C_3485,39,4,27905,4915,716,126,18
C_3486,1,1,120,65,120,65,54
C_3487,5,2,4861,1554,972,311,32
C_3488,1,2,158,48,158,48,30
C_3489,14,2,39138,12164,2796,869,31
C_349,42,4,28343,4155,675,99,15
C_3490,2,2,1463,450,731,225,31
C_3491,20,2,6726,2306,336,115,34
C_3492,4,4,538,247,134,62,46
C_3493,3,2,424,228,141,76,54
C_3494,2,2,400,224,200,112,56
C_3495,1,2,396,104,396,104,26
C_3496,1,2,864,228,864,228,26
C_3497,2,2,789,139,395,70,18
C_3498,121,4,62933,14770,520,122,23
C_3499,1,2,508,134,508,134,26
C_35,45,4,12229,2727,272,61,22
C_350,16,2,4759,907,297,57,19
C_3500,3,4,1435,722,478,241,50
C_3501,24,2,8828,1614,368,67,18
C_3502,10,4,12809,3520,1281,352,27
C_3503,1,2,324,167,324,167,52
C_3504,2,2,1958,602,979,301,31
C_3505,27,2,6946,2964,257,110,43
C_3506,2,2,968,236,484,118,24
C_3507,3,2,1740,1360,580,453,78
C_3508,6,2,4439,644,740,107,15
C_3509,45,4,66729,9667,1483,215,14
C_351,18,4,12308,1723,684,96,14
C_3510,14,2,11397,1988,814,142,17
